Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
False,SCAR-20,Fragments,Min,1,9,0,0,0,1.04,0.64,0.42,0.34,0.3,0.142,6.8,5.43,-2.08
False,Tec-9,Snek-9,Max,6,1,1,1,1,0.56,0.23,0.15,0.11,0.11,0.105,3.96,2.16,-2.08
False,SSG 08,Ghost Crusader,Max,0,0,0,10,0,3.5,1.33,0.59,0.44,0.41,0.38,4.4,2.67,-2.08
True,UMP-45,Labyrinth,Min,0,0,0,10,0,0.82,0.41,0.23,0.35,nan,0.4,3.5,1.63,-2.08
True,MP7,Special Delivery,Max,0,0,0,9,1,7.99,4.05,2.24,1.97,1.71,0.387,19.44,19.96,-2.08
False,M249,Warbird,Max,8,1,1,0,0,0.81,0.45,0.33,0.57,0.34,0.062,7.26,5.95,-2.08
False,XM1014,Black Tie,Min,0,0,0,1,9,1.79,0.78,0.49,0.47,0.37,0.72,3.8,1.98,-2.08
False,MP5-SD,Acid Wash,Min,0,0,1,9,0,0.74,0.46,0.34,0.36,0.35,0.4429999999999999,3.58,1.72,-2.08
True,P250,Valence,Max,0,0,0,0,10,2.69,0.89,0.38,0.93,0.35,0.45,3.5,1.63,-2.08
False,UMP-45,Delusion,Min,0,0,10,0,0,1.49,0.42,0.39,nan,nan,0.35,3.9,2.09,-2.08
False,CZ75-Auto,Vendetta,Max,7,1,1,1,0,0.86,0.37,0.27,0.2,0.18,0.06,6.86,5.49,-2.08
True,FAMAS,Crypsis,Min,0,10,0,0,0,1.33,0.73,0.42,0.42,0.34,0.15,7.3,6.0,-2.08
False,CZ75-Auto,Tacticat,Max,0,0,0,10,0,1.32,0.71,0.43,0.49,0.42,0.38,4.9,3.24,-2.08
False,MAG-7,Heat,Max,0,0,8,1,1,2.8,0.82,0.49,0.39,0.38,0.203,4.69,3.0,-2.08
False,P90,Grim,Max,0,7,1,1,1,0.89,0.33,0.12,0.28,0.11,0.147,2.82,0.85,-2.08
True,MAC-10,Rangeen,Min,0,1,9,0,0,1.27,0.81,0.38,0.72,0.53,0.357,4.23,2.47,-2.08
True,Galil AR,Crimson Tsunami,Min,0,0,1,1,8,4.89,2.99,1.9,1.85,1.8,0.523,18.15,18.47,-2.09
True,P2000,Oceanic,Max,7,1,1,1,0,0.89,0.4,0.17,0.65,0.16,0.06,7.45,6.16,-2.09
True,MP7,Armor Core,Min,0,0,1,1,8,0.8,0.43,0.26,0.29,0.37,0.483,3.51,1.63,-2.09
True,P250,Ripple,Max,6,1,1,1,1,0.71,0.44,0.28,0.33,0.41,0.105,5.72,4.18,-2.09
True,P250,Valence,Min,0,0,0,0,10,2.69,0.89,0.38,0.93,0.35,0.8,3.5,1.62,-2.09
True,SG 553,Cyberforce,Max,0,7,1,1,1,3.55,1.37,0.66,0.54,0.53,0.147,11.32,10.62,-2.09
True,SCAR-20,Blueprint,Min,1,1,8,0,0,1.57,0.41,0.23,0.36,0.18,0.326,3.82,1.99,-2.09
False,SG 553,Triarch,Min,0,1,1,1,7,1.94,0.66,0.4,0.35,0.35,0.798,3.86,2.04,-2.09
True,SCAR-20,Green Marine,Min,1,1,8,0,0,1.3,0.7,0.28,0.31,0.21,0.326,4.24,2.47,-2.09
False,P90,Vent Rush,Min,0,0,0,1,9,2.98,1.82,1.05,0.89,0.73,0.675,7.46,6.18,-2.09
False,SG 553,Dragon Tech,Min,0,0,0,1,9,3.02,1.93,1.06,0.98,0.72,0.675,7.46,6.18,-2.09
False,MP5-SD,Acid Wash,Max,0,0,0,9,1,0.74,0.46,0.34,0.36,0.35,0.387,3.59,1.72,-2.09
True,MP5-SD,Gauss,Min,0,0,0,0,10,3.25,1.2,0.55,0.48,0.45,1.0,4.5,2.77,-2.09
True,G3SG1,Black Sand,Min,0,0,1,9,0,1.88,1.06,0.67,0.53,0.51,0.4429999999999999,5.44,3.86,-2.09
False,Glock-18,Clear Polymer,Max,8,1,1,0,0,0.63,0.21,0.14,0.13,0.13,0.022,5.39,3.79,-2.09
False,Five-SeveN,Buddy,Min,0,0,1,9,0,1.65,1.06,0.65,0.65,0.55,0.4429999999999999,6.5,5.07,-2.09
True,Glock-18,Oxide Blaze,Max,0,7,1,1,1,1.73,0.43,0.24,0.4,0.23,0.147,3.88,2.06,-2.09
True,G3SG1,Keeping Tabs,Max,0,0,0,9,1,1.97,1.08,0.43,0.44,0.29,0.387,4.25,2.49,-2.09
False,PP-Bizon,Space Cat,Max,0,0,0,9,1,1.38,0.81,0.38,0.37,0.33,0.387,3.66,1.81,-2.09
True,Negev,Terrain,Max,10,0,0,0,0,1.03,0.61,0.42,0.7,nan,0.0,10.3,9.44,-2.09
False,Five-SeveN,Buddy,Min,0,0,0,10,0,1.65,1.06,0.65,0.65,0.55,0.45,6.5,5.07,-2.09
False,FAMAS,Crypsis,Max,6,1,1,1,1,0.53,0.33,0.2,0.21,0.17,0.105,4.09,2.28,-2.1
True,XM1014,Slipstream,Min,0,0,0,10,0,0.99,0.53,0.22,0.29,0.21,0.45,2.9,0.92,-2.1
False,Dual Berettas,Balance,Max,0,0,0,0,10,1.96,0.52,0.4,0.35,0.36,0.45,3.6,1.72,-2.1
False,PP-Bizon,Embargo,Max,0,0,0,9,1,4.34,2.07,1.08,0.86,0.82,0.387,8.56,7.43,-2.1
False,PP-Bizon,Embargo,Max,0,0,0,10,0,4.34,2.07,1.08,0.86,0.82,0.38,8.6,7.47,-2.1
False,Nova,Plume,Min,0,0,0,1,9,0.78,0.49,0.35,0.43,0.34,0.765,3.49,1.6,-2.1
False,M249,Aztec,Min,0,10,0,0,0,1.57,1.0,0.62,0.59,0.43,0.15,10.0,9.09,-2.1
False,MP5-SD,Acid Wash,Min,0,0,0,10,0,0.74,0.46,0.34,0.36,0.35,0.45,3.6,1.72,-2.1
True,Dual Berettas,Cartel,Min,0,1,9,0,0,3.02,0.81,0.46,0.37,0.32,0.357,4.95,3.28,-2.1
True,MP5-SD,Agent,Min,0,0,0,10,0,11.16,2.64,1.18,0.89,1.0,0.45,8.9,7.82,-2.1
True,MAC-10,Last Dive,Max,0,0,8,1,1,4.24,2.67,1.93,1.97,1.52,0.203,18.93,19.36,-2.1
False,CZ75-Auto,Red Astor,Min,0,0,1,9,0,1.41,0.72,0.51,0.37,0.36,0.4429999999999999,3.84,2.0,-2.1
True,M249,O.S.I.P.R.,Min,1,1,1,1,6,1.34,0.62,0.34,0.32,0.31,0.5249999999999999,4.48,2.73,-2.1
True,SG 553,Triarch,Min,0,0,1,1,8,4.85,1.24,0.59,0.53,0.49,0.883,5.04,3.38,-2.1
True,MAG-7,SWAG-7,Min,0,1,9,0,0,3.81,1.24,0.54,0.49,0.45,0.357,6.1,4.6,-2.1
False,XM1014,Ziggy,Min,0,1,9,0,0,1.27,0.78,0.46,0.48,0.39,0.357,4.92,3.24,-2.1
True,P90,Elite Build,Max,0,0,10,0,0,6.86,1.23,0.52,0.32,0.27,0.15,5.2,3.57,-2.1
False,Glock-18,Moonrise,Min,0,0,10,0,0,1.28,0.71,0.4,0.48,0.38,0.38,4.0,2.19,-2.1
False,MAC-10,Last Dive,Max,0,0,8,1,1,1.98,1.29,1.03,1.12,1.02,0.203,10.38,9.53,-2.1
True,Tec-9,Brother,Max,0,7,1,1,1,4.33,1.52,0.84,0.66,0.61,0.147,12.75,12.25,-2.1
False,CZ75-Auto,Tacticat,Min,0,0,0,10,0,1.32,0.71,0.43,0.49,0.42,0.45,4.9,3.22,-2.1
False,G3SG1,Dream Glade,Max,0,9,1,0,0,1.67,0.66,0.37,0.34,0.33,0.078,6.31,4.83,-2.11
True,UMP-45,Corporal,Min,1,1,1,1,6,1.3,0.58,0.39,0.41,0.32,0.5549999999999999,4.6,2.87,-2.11
True,Negev,Dazzle,Min,0,1,1,1,7,nan,1.35,0.16,0.42,0.14,0.5529999999999999,2.91,0.92,-2.11
True,P250,Ripple,Min,1,1,1,7,0,0.71,0.44,0.28,0.33,0.41,0.375,3.74,1.87,-2.11
False,MP9,Featherweight,Min,0,1,9,0,0,1.16,0.63,0.47,0.32,0.3,0.357,4.86,3.17,-2.11
False,MP9,Featherweight,Min,1,9,0,0,0,1.16,0.63,0.47,0.32,0.3,0.142,6.83,5.43,-2.11
True,R8 Revolver,Survivalist,Min,1,1,8,0,0,1.05,0.55,0.28,0.26,0.27,0.326,3.84,1.99,-2.11
False,R8 Revolver,Memento,Min,0,0,10,0,0,1.29,0.51,0.37,0.4,0.37,0.38,3.7,1.83,-2.11
False,UMP-45,Exposure,Max,0,8,1,1,0,1.26,0.69,0.46,0.5,0.45,0.109,6.48,5.02,-2.11
True,Five-SeveN,Violent Daimyo,Max,0,0,9,1,0,2.17,0.95,0.39,1.13,0.33,0.173,4.64,2.91,-2.11
False,Nova,Plume,Min,0,0,1,1,8,0.78,0.49,0.35,0.43,0.34,0.7230000000000001,3.5,1.6,-2.11
True,P90,Cocoa Rampage,Min,0,0,0,10,0,1.75,0.82,0.32,0.44,0.28,0.45,4.4,2.63,-2.11
False,MP5-SD,Acid Wash,Min,0,0,0,0,10,0.74,0.46,0.34,0.36,0.35,0.68,3.5,1.6,-2.11
False,FAMAS,Survivor Z,Max,0,0,0,10,0,0.51,0.36,0.2,0.32,0.18,0.38,3.2,1.25,-2.11
False,UMP-45,Delusion,Min,0,1,9,0,0,1.49,0.42,0.39,nan,nan,0.3299999999999999,3.93,2.09,-2.11
False,UMP-45,Gold Bismuth,Max,0,0,0,0,10,4.19,2.85,2.0,1.68,1.3,0.45,13.0,12.52,-2.11
False,Dual Berettas,Balance,Max,0,0,8,1,1,1.96,0.52,0.4,0.35,0.36,0.203,3.91,2.07,-2.11
False,Glock-18,Ironwork,Min,1,1,1,7,0,1.28,0.32,0.16,0.15,0.15,0.375,2.81,0.8,-2.11
True,SSG 08,Mainframe 001,Min,0,0,1,1,8,2.55,0.61,0.32,0.26,0.26,0.883,2.66,0.63,-2.11
False,G3SG1,Black Sand,Min,0,0,0,0,10,1.02,0.45,0.35,0.5,0.35,0.8,3.5,1.6,-2.11
True,AUG,Amber Slipstream,Max,0,0,0,0,10,1.01,0.58,0.3,0.36,0.38,0.45,3.8,1.94,-2.11
True,Nova,Windblown,Min,1,1,1,7,0,1.34,0.62,0.34,0.35,0.39,0.375,4.75,3.02,-2.12
False,MP9,Dart,Max,10,0,0,0,0,0.67,0.49,0.43,0.59,0.9,0.0,6.7,5.27,-2.12
True,Negev,dev_texture,Max,0,0,0,0,10,2.92,1.23,0.53,0.52,0.48,0.45,4.8,3.09,-2.12
True,MAC-10,Button Masher,Min,0,0,0,0,10,2.86,1.18,0.56,0.46,0.45,1.0,4.5,2.74,-2.12
True,MP5-SD,Gauss,Min,0,0,0,1,9,3.25,1.2,0.55,0.48,0.45,0.945,4.53,2.77,-2.12
False,P250,Contaminant,Max,10,0,0,0,0,0.69,0.43,0.25,0.24,0.18,0.0,6.9,5.49,-2.12
False,AUG,Tom Cat,Min,10,0,0,0,0,0.38,0.14,0.08,0.14,0.07,0.07,3.8,1.94,-2.12
False,MP5-SD,Acid Wash,Min,0,0,0,1,9,0.74,0.46,0.34,0.36,0.35,0.657,3.51,1.6,-2.12
False,Nova,Gila,Min,0,1,9,0,0,1.23,0.66,0.43,nan,nan,0.285,4.53,2.78,-2.12
False,UMP-45,Labyrinth,Max,0,0,0,10,0,0.26,0.16,0.1,0.27,nan,0.38,2.7,0.67,-2.12
True,Tec-9,Flash Out,Min,0,10,0,0,0,0.97,0.4,0.17,0.35,0.17,0.15,4.0,2.17,-2.12
True,M249,Spectre,Min,1,1,1,7,0,0.72,0.37,0.2,0.25,0.22,0.375,3.04,1.06,-2.12
False,AUG,Tom Cat,Max,10,0,0,0,0,0.38,0.14,0.08,0.14,0.07,0.0,3.8,1.94,-2.12
True,MP7,Cirrus,Min,0,0,0,0,10,3.05,1.11,0.49,1.16,0.43,0.75,4.3,2.51,-2.12
True,MAC-10,Oceanic,Max,0,7,1,1,1,0.79,0.39,0.18,0.35,0.15,0.147,3.41,1.48,-2.12
False,CZ75-Auto,Pole Position,Min,0,1,9,0,0,1.9,0.75,0.43,0.4,0.37,0.357,4.62,2.88,-2.12
False,MP9,Dart,Min,10,0,0,0,0,0.67,0.49,0.43,0.59,0.9,0.07,6.7,5.27,-2.12
False,P250,Contaminant,Min,10,0,0,0,0,0.69,0.43,0.25,0.24,0.18,0.07,6.9,5.49,-2.12
True,G3SG1,Black Sand,Min,0,0,0,0,10,1.88,1.06,0.67,0.53,0.51,0.8,5.1,3.42,-2.12
False,Desert Eagle,Oxide Blaze,Max,0,8,1,1,0,0.57,0.39,0.24,0.29,0.26,0.109,3.65,1.76,-2.12
False,Dual Berettas,Cartel,Min,1,9,0,0,0,1.43,0.34,0.25,0.18,0.18,0.142,4.49,2.72,-2.12
True,MAG-7,Cobalt Core,Max,9,1,0,0,0,1.26,0.77,0.33,0.36,0.31,0.007,12.11,11.49,-2.12
False,Desert Eagle,Oxide Blaze,Min,1,1,1,1,6,0.57,0.39,0.24,0.29,0.26,0.4049999999999999,3.05,1.07,-2.12
True,MP7,Armor Core,Min,1,9,0,0,0,0.8,0.43,0.26,0.29,0.37,0.142,4.67,2.92,-2.13
True,MAC-10,Button Masher,Min,0,0,0,1,9,2.86,1.18,0.56,0.46,0.45,0.945,4.51,2.74,-2.13
False,SG 553,Tiger Moth,Min,0,0,1,1,8,2.54,1.23,0.73,0.61,0.56,0.883,5.82,4.24,-2.13
False,XM1014,Zombie Offensive,Max,8,1,1,0,0,1.3,0.66,0.39,0.35,0.35,0.022,11.45,10.72,-2.13
False,XM1014,Zombie Offensive,Max,0,9,1,0,0,1.3,0.66,0.39,0.35,0.35,0.078,6.33,4.83,-2.13
True,M249,Emerald Poison Dart,Min,0,0,1,9,0,4.1,2.63,1.87,1.63,nan,0.4429999999999999,16.54,16.57,-2.13
False,P90,Elite Build,Min,1,1,1,7,0,1.42,0.31,0.19,0.15,0.14,0.375,2.97,0.97,-2.13
False,SCAR-20,Grotto,Min,10,0,0,0,0,0.55,0.31,0.19,0.24,0.3,0.07,5.5,3.88,-2.13
False,SCAR-20,Grotto,Max,10,0,0,0,0,0.55,0.31,0.19,0.24,0.3,0.0,5.5,3.88,-2.13
True,P2000,Imperial,Max,0,0,10,0,0,1.22,0.83,0.63,nan,nan,0.15,6.3,4.8,-2.13
False,Sawed-Off,Highwayman,Min,0,0,1,1,8,2.09,1.1,0.74,0.53,0.49,0.883,5.19,3.52,-2.13
False,SCAR-20,Powercore,Max,0,7,1,1,1,1.49,0.65,0.4,0.34,0.35,0.147,5.64,4.04,-2.13
False,PP-Bizon,Space Cat,Min,0,0,0,10,0,1.38,0.81,0.38,0.37,0.33,0.45,3.7,1.81,-2.13
True,SG 553,Aerial,Max,7,1,1,1,0,1.02,0.52,0.22,0.47,0.22,0.06,8.35,7.16,-2.13
True,Sawed-Off,Origami,Min,1,1,1,1,6,0.81,0.47,0.25,0.28,0.29,0.435,3.55,1.63,-2.13
False,Dual Berettas,Flora Carnivora,Min,0,0,0,0,10,3.33,1.8,1.05,0.82,0.75,1.0,7.5,6.18,-2.13
True,PP-Bizon,Runic,Min,1,1,1,1,6,1.41,0.3,0.13,0.12,0.12,0.705,2.68,0.63,-2.13
False,Desert Eagle,Bronze Deco,Max,0,10,0,0,0,0.66,0.38,0.22,0.26,0.66,0.07,3.8,1.92,-2.13
True,MP9,Modest Threat,Min,1,1,1,1,6,1.04,0.41,0.19,0.4,0.18,0.5549999999999999,3.12,1.14,-2.13
True,AUG,Tom Cat,Max,0,9,1,0,0,1.58,0.5,0.17,0.45,0.17,0.078,4.67,2.92,-2.13
False,SSG 08,Ghost Crusader,Max,0,0,0,9,1,3.5,1.33,0.59,0.44,0.41,0.387,4.37,2.57,-2.13
False,MAC-10,Allure,Min,0,1,9,0,0,1.85,0.95,0.55,0.43,0.39,0.357,5.9,4.33,-2.13
False,MP7,Cirrus,Min,0,10,0,0,0,0.85,0.34,0.16,0.31,0.15,0.15,3.4,1.46,-2.13
False,Desert Eagle,Directive,Min,0,0,0,0,10,7.4,1.32,0.46,0.42,0.39,1.0,3.9,2.04,-2.13
False,P2000,Handgun,Min,0,0,10,0,0,3.71,1.19,0.66,0.5,0.46,0.38,6.6,5.13,-2.14
False,P90,Vent Rush,Max,0,7,1,1,1,2.98,1.82,1.05,0.89,0.73,0.147,15.41,15.26,-2.14
False,Galil AR,Signal,Min,0,1,1,8,0,1.27,0.83,0.56,0.54,0.51,0.413,5.71,4.1,-2.14
False,PP-Bizon,Embargo,Min,0,0,0,10,0,4.34,2.07,1.08,0.86,0.82,0.45,8.6,7.43,-2.14
False,CZ75-Auto,Eco,Min,0,1,1,1,7,2.8,1.23,0.68,0.55,0.5,0.798,5.96,4.39,-2.14
True,G3SG1,Black Sand,Min,0,0,0,1,9,1.88,1.06,0.67,0.53,0.51,0.765,5.12,3.42,-2.14
False,CZ75-Auto,Tigris,Max,0,7,1,1,1,1.67,0.92,0.62,0.45,0.45,0.147,7.96,6.69,-2.14
True,SG 553,Triarch,Min,0,0,10,0,0,4.85,1.24,0.59,0.53,0.49,0.38,5.9,4.32,-2.14
True,Galil AR,Destroyer,Min,1,1,1,1,6,0.98,0.51,0.24,0.35,0.23,0.5249999999999999,3.46,1.51,-2.14
True,M4A4,Poly Mag,Max,0,0,0,0,10,4.26,1.13,0.5,0.37,0.35,0.45,3.5,1.56,-2.14
True,Nova,Wild Six,Min,0,0,1,9,0,2.77,1.19,0.54,0.59,0.47,0.4429999999999999,5.85,4.27,-2.14
True,Galil AR,Destroyer,Min,0,0,0,10,0,0.98,0.51,0.24,0.35,0.23,0.45,3.5,1.56,-2.14
False,P2000,Handgun,Min,0,1,1,1,7,3.71,1.19,0.66,0.5,0.46,0.798,5.57,3.94,-2.14
True,MP9,Bioleak,Max,0,10,0,0,0,1.07,0.75,0.41,0.74,0.47,0.07,7.5,6.16,-2.14
True,Galil AR,Firefight,Max,0,0,0,10,0,5.31,1.57,0.78,0.68,0.7,0.38,6.8,5.36,-2.14
True,Sawed-Off,Morris,Min,1,9,0,0,0,0.91,0.28,0.14,0.12,0.12,0.142,3.43,1.48,-2.14
True,AUG,Triqua,Max,0,8,1,1,0,2.39,0.47,0.19,0.17,0.17,0.109,4.12,2.27,-2.14
False,PP-Bizon,Osiris,Min,0,1,9,0,0,1.33,0.83,0.59,0.54,0.63,0.357,6.14,4.6,-2.14
False,SG 553,Phantom,Max,0,8,1,1,0,1.21,0.7,0.48,0.43,0.4,0.109,6.51,5.02,-2.14
True,SCAR-20,Enforcer,Min,0,1,1,8,0,5.15,1.79,0.89,0.72,0.69,0.413,8.44,7.25,-2.14
False,PP-Bizon,Space Cat,Min,0,0,1,9,0,1.38,0.81,0.38,0.37,0.33,0.4429999999999999,3.71,1.81,-2.14
False,USP-S,Guardian,Max,0,10,0,0,0,4.74,3.19,1.93,nan,nan,0.07,31.9,34.22,-2.15
True,Dual Berettas,Royal Consorts,Max,0,0,10,0,0,7.88,2.34,0.95,0.96,0.92,0.15,9.5,8.45,-2.15
False,Negev,dev_texture,Max,8,1,1,0,0,1.19,0.65,0.37,0.35,0.33,0.022,10.54,9.65,-2.15
False,Galil AR,Firefight,Min,0,0,1,1,8,1.67,0.74,0.52,0.39,0.37,0.883,3.87,1.98,-2.15
False,USP-S,Flashback,Max,0,0,8,1,1,1.3,0.83,0.64,0.79,0.79,0.203,6.7,5.23,-2.15
True,SG 553,Danger Close,Min,1,1,1,7,0,1.23,0.33,0.15,0.21,0.12,0.375,3.18,1.19,-2.15
True,CZ75-Auto,Red Astor,Min,0,0,1,9,0,3.98,1.46,0.78,0.62,0.64,0.4429999999999999,6.36,4.84,-2.15
True,P90,Elite Build,Max,0,0,9,1,0,6.86,1.23,0.52,0.32,0.27,0.173,5.0,3.27,-2.15
True,MP7,Armor Core,Min,0,1,1,1,7,0.8,0.43,0.26,0.29,0.37,0.448,3.57,1.63,-2.15
False,Dual Berettas,Balance,Max,0,0,9,1,0,1.96,0.52,0.4,0.35,0.36,0.173,3.95,2.07,-2.15
False,FAMAS,Survivor Z,Min,0,0,0,10,0,0.51,0.36,0.2,0.32,0.18,0.45,3.2,1.21,-2.15
False,UMP-45,Exposure,Max,0,0,0,9,1,1.26,0.69,0.46,0.5,0.45,0.387,4.95,3.22,-2.15
True,M249,Warbird,Max,0,0,0,0,10,2.79,0.96,0.51,0.57,0.55,0.45,5.5,3.86,-2.15
False,Galil AR,Black Sand,Max,6,1,1,1,1,0.52,0.18,0.12,0.12,0.11,0.105,3.65,1.72,-2.15
False,Negev,Lionfish,Min,0,1,1,8,0,1.18,0.66,0.43,0.36,0.33,0.413,3.97,2.1,-2.15
False,UMP-45,Labyrinth,Min,0,0,0,10,0,0.26,0.16,0.1,0.27,nan,0.4,2.7,0.62,-2.16
False,Dual Berettas,Tread,Min,1,1,8,0,0,0.95,0.42,0.26,0.22,0.19,0.326,3.45,1.49,-2.16
False,AUG,Ricochet,Min,0,0,0,10,0,0.87,0.32,0.1,0.28,0.08,0.45,2.8,0.73,-2.16
True,Sawed-Off,Origami,Min,0,10,0,0,0,0.81,0.47,0.25,0.28,0.29,0.15,4.7,2.92,-2.16
False,Galil AR,Crimson Tsunami,Max,0,0,8,1,1,1.95,1.26,1.05,1.07,0.97,0.203,10.44,9.53,-2.16
False,M249,Warbird,Min,0,1,1,1,7,0.81,0.45,0.33,0.57,0.34,0.5529999999999999,3.73,1.81,-2.16
False,G3SG1,High Seas,Min,0,1,9,0,0,2.67,1.32,0.65,0.66,0.43,0.357,7.17,5.76,-2.16
False,Desert Eagle,Directive,Min,0,0,0,1,9,7.4,1.32,0.46,0.42,0.39,0.945,3.93,2.04,-2.16
False,Galil AR,Firefight,Min,0,0,0,10,0,1.67,0.74,0.52,0.39,0.37,0.45,3.9,2.0,-2.16
True,G3SG1,Hunter,Min,1,9,0,0,0,0.93,0.28,0.15,0.13,0.13,0.142,3.45,1.48,-2.16
True,Dual Berettas,Royal Consorts,Max,0,0,9,1,0,7.88,2.34,0.95,0.96,0.92,0.173,9.51,8.45,-2.16
False,UMP-45,Plastique,Min,0,1,1,1,7,1.69,1.02,0.64,0.75,0.58,0.658,6.47,4.96,-2.16
True,Glock-18,Winterized,Min,0,1,1,1,7,3.45,0.75,0.33,0.28,0.27,0.798,3.25,1.26,-2.16
True,M249,Warbird,Max,0,0,0,10,0,2.79,0.96,0.51,0.57,0.55,0.38,5.7,4.07,-2.16
False,MAG-7,Insomnia,Min,1,1,1,1,6,1.17,0.64,0.42,0.32,0.3,0.705,4.35,2.52,-2.16
False,CZ75-Auto,Red Astor,Max,0,9,1,0,0,1.41,0.72,0.51,0.37,0.36,0.078,6.99,5.55,-2.16
False,Glock-18,Oxide Blaze,Max,9,1,0,0,0,0.35,0.14,0.09,0.12,0.09,0.007,3.29,1.3,-2.16
False,Nova,Plume,Max,0,8,1,1,0,0.78,0.49,0.35,0.43,0.34,0.109,4.7,2.92,-2.16
False,UMP-45,Exposure,Min,0,0,1,9,0,1.26,0.69,0.46,0.5,0.45,0.4429999999999999,4.96,3.22,-2.16
False,SG 553,Dragon Tech,Max,0,0,0,10,0,3.02,1.93,1.06,0.98,0.72,0.38,9.8,8.79,-2.16
False,PP-Bizon,Harvester,Max,9,1,0,0,0,0.43,0.16,0.12,0.17,0.12,0.007,4.03,2.15,-2.16
True,R8 Revolver,Survivalist,Max,9,1,0,0,0,1.05,0.55,0.28,0.26,0.27,0.007,10.0,9.01,-2.16
True,P2000,Oceanic,Min,1,9,0,0,0,0.89,0.4,0.17,0.65,0.16,0.142,4.49,2.67,-2.17
True,MP5-SD,Gauss,Min,0,0,0,10,0,3.25,1.2,0.55,0.48,0.45,0.45,4.8,3.03,-2.17
False,P250,Cyber Shell,Min,0,1,9,0,0,1.23,0.65,0.37,0.35,0.33,0.357,3.98,2.08,-2.17
True,FAMAS,Meow 36,Min,0,10,0,0,0,1.84,0.53,0.27,0.21,0.2,0.15,5.3,3.6,-2.17
True,SCAR-20,Grotto,Max,8,1,1,0,0,1.12,0.63,0.38,0.41,0.45,0.022,9.97,8.96,-2.17
False,FAMAS,Neural Net,Max,0,0,8,1,1,1.68,1.04,0.74,1.06,0.92,0.203,7.9,6.59,-2.17
False,R8 Revolver,Crazy 8,Min,0,0,1,1,8,3.33,1.81,1.05,0.81,0.71,0.883,7.54,6.18,-2.17
True,SCAR-20,Grotto,Min,1,9,0,0,0,1.12,0.63,0.38,0.41,0.45,0.142,6.79,5.31,-2.17
False,Negev,dev_texture,Min,0,1,9,0,0,1.19,0.65,0.37,0.35,0.33,0.357,3.98,2.08,-2.17
True,Tec-9,Snek-9,Min,0,10,0,0,0,1.98,0.56,0.3,0.24,0.24,0.15,5.6,3.95,-2.17
True,P2000,Gnarled,Min,1,9,0,0,0,1.2,0.27,0.12,0.12,0.12,0.142,3.63,1.68,-2.17
False,MP5-SD,Gauss,Max,9,1,0,0,0,1.33,0.66,0.43,0.34,0.34,0.007,12.63,12.03,-2.17
True,M249,Emerald Poison Dart,Max,7,1,1,1,0,4.1,2.63,1.87,1.63,nan,0.06,34.83,37.55,-2.17
False,SSG 08,Fever Dream,Max,0,0,9,1,0,2.21,1.17,0.6,1.05,0.49,0.173,6.45,4.92,-2.17
True,Dual Berettas,Tread,Max,0,7,1,1,1,2.35,1.0,0.43,0.3,0.28,0.147,8.01,6.72,-2.17
True,MAG-7,Petroglyph,Max,7,1,1,1,0,2.79,1.16,0.56,0.53,nan,0.06,21.78,22.55,-2.17
True,MP9,Deadly Poison,Min,0,0,1,1,8,4.44,1.13,0.66,0.5,0.41,0.883,4.44,2.6,-2.17
False,SCAR-20,Torn,Min,0,1,9,0,0,0.65,0.52,0.36,0.33,nan,0.357,3.76,1.83,-2.17
True,CZ75-Auto,Red Astor,Max,0,0,8,1,1,3.98,1.46,0.78,0.62,0.64,0.203,7.5,6.13,-2.17
True,MAC-10,Carnivore,Min,1,1,8,0,0,1.88,0.41,0.21,0.2,0.2,0.326,3.97,2.07,-2.17
False,Galil AR,Akoben,Min,1,1,1,7,0,0.56,0.36,0.22,0.3,0.21,0.375,3.24,1.23,-2.17
False,R8 Revolver,Memento,Max,0,7,1,1,1,1.29,0.51,0.37,0.4,0.37,0.147,4.71,2.92,-2.17
False,MP7,Neon Ply,Max,0,0,9,1,0,4.13,2.06,1.14,1.0,0.9,0.173,11.26,10.45,-2.18
True,AUG,Amber Slipstream,Min,0,1,1,1,7,1.01,0.58,0.3,0.36,0.38,0.483,3.9,1.98,-2.18
False,MAC-10,Pipe Down,Min,1,1,1,7,0,1.42,0.81,0.51,0.43,0.4,0.375,5.75,4.1,-2.18
False,P250,Supernova,Min,0,10,0,0,0,1.35,0.8,0.66,1.2,nan,0.15,8.0,6.69,-2.18
False,Glock-18,Ironwork,Min,1,1,8,0,0,1.28,0.32,0.16,0.15,0.15,0.326,2.88,0.8,-2.18
False,Glock-18,Wraiths,Min,1,9,0,0,0,0.96,0.33,0.17,0.37,0.15,0.142,3.93,2.02,-2.18
False,MP5-SD,Acid Wash,Min,0,1,1,8,0,0.74,0.46,0.34,0.36,0.35,0.413,3.68,1.72,-2.18
False,PP-Bizon,Osiris,Min,0,0,1,1,8,1.33,0.83,0.59,0.54,0.63,0.483,6.17,4.59,-2.18
True,MAC-10,Lapis Gator,Max,0,9,1,0,0,1.49,0.95,0.5,0.66,0.34,0.078,9.05,7.9,-2.18
False,Tec-9,Brother,Min,1,1,1,7,0,1.53,0.94,0.54,0.42,0.38,0.375,5.95,4.33,-2.18
