Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
False,MAG-7,Heaven Guard,min,4,6,0,0,0,0.48,0.31,0.22,0.27,nan,0.042,3.78,4.4,0.05
False,P250,Contaminant,min,0,0,10,0,0,0.69,0.43,0.25,0.24,0.18,0.15,2.5,2.93,0.05
True,MAC-10,Monkeyflage,min,0,2,6,2,0,1.68,0.43,0.21,0.15,0.14,0.18,2.42,2.84,0.05
False,P90,Cocoa Rampage,min,0,0,10,0,0,0.65,0.4,0.25,0.21,0.19,0.15,2.5,2.93,0.05
True,P2000,Ivory,min,0,0,7,2,1,2.36,0.43,0.23,0.17,0.17,0.226,2.12,2.49,0.05
True,P2000,Ivory,min,0,0,7,1,2,2.36,0.43,0.23,0.17,0.17,0.233,2.12,2.49,0.05
True,P2000,Ivory,min,0,0,7,3,0,2.36,0.43,0.23,0.17,0.17,0.219,2.12,2.49,0.05
False,MAG-7,Monster Call,min,1,0,7,0,2,1.68,0.94,0.54,0.43,0.39,0.195,6.24,7.23,0.05
False,Tec-9,Snek-9,min,1,0,9,0,0,0.56,0.23,0.14,0.11,0.11,0.1349999999999999,1.82,2.15,0.05
False,Tec-9,Snek-9,min,0,5,4,1,0,0.56,0.23,0.14,0.11,0.11,0.133,1.82,2.15,0.05
False,Tec-9,Snek-9,min,0,5,4,0,1,0.56,0.23,0.14,0.11,0.11,0.1399999999999999,1.82,2.15,0.05
True,CZ75-Auto,Polymer,min,0,7,2,1,0,1.01,0.48,0.3,0.3,0.29,0.1169999999999999,4.26,4.95,0.05
False,R8 Revolver,Junk Yard,min,5,1,4,0,0,0.49,0.21,0.14,0.14,0.13,0.0669999999999999,3.22,3.76,0.05
False,AUG,Plague,min,0,0,10,0,0,1.03,0.51,0.22,0.41,0.18,0.15,2.2,2.58,0.05
True,PP-Bizon,Harvester,min,0,3,5,2,0,1.17,0.35,0.21,0.17,0.18,0.172,2.44,2.87,0.05
True,PP-Bizon,Harvester,min,0,0,8,1,1,1.17,0.35,0.21,0.17,0.18,0.203,2.03,2.39,0.05
False,MP7,Nemesis,min,0,0,10,0,0,10.65,6.15,4.77,nan,nan,0.15,47.7,54.91,0.05
True,Nova,Ranger,min,0,0,7,1,2,2.05,0.68,0.29,0.26,0.25,0.233,2.79,3.27,0.05
False,MAC-10,Monkeyflage,min,0,0,2,7,1,0.41,0.2,0.11,0.08,0.08,0.341,0.86,1.05,0.05
True,PP-Bizon,Jungle Slipstream,min,1,5,3,1,0,0.68,0.41,0.23,0.24,0.23,0.118,3.66,4.27,0.05
True,CZ75-Auto,Polymer,min,0,2,8,0,0,1.01,0.48,0.3,0.3,0.29,0.1339999999999999,3.36,3.92,0.05
False,Sawed-Off,Zander,min,0,0,4,6,0,0.38,0.16,0.1,0.1,0.09,0.288,1.0,1.2,0.05
False,MAG-7,Popdog,min,0,9,1,0,0,0.29,0.13,0.08,0.13,0.07,0.078,1.25,1.49,0.05
False,UMP-45,Roadblock,min,1,0,9,0,0,0.47,0.21,0.12,0.08,0.08,0.1349999999999999,1.55,1.84,0.05
True,MAG-7,SWAG-7,min,0,1,6,2,1,3.8,1.21,0.54,0.49,0.45,0.218,5.88,6.82,0.05
False,P90,Chopper,min,0,2,8,0,0,1.78,1.0,0.58,0.92,0.55,0.1339999999999999,6.64,7.69,0.05
False,Five-SeveN,Scrawl,min,0,2,8,0,0,0.37,0.14,0.08,0.08,0.09,0.1339999999999999,0.92,1.12,0.05
False,Sawed-Off,Yorick,min,4,4,2,0,0,0.45,0.18,0.09,0.07,0.07,0.058,2.7,3.17,0.05
True,UMP-45,Riot,min,0,5,4,1,0,1.23,0.66,0.29,0.43,0.25,0.133,4.89,5.68,0.05
False,G3SG1,Orange Crash,min,0,0,10,0,0,0.31,0.14,0.08,0.09,0.08,0.15,0.8,0.97,0.05
False,R8 Revolver,Junk Yard,min,4,6,0,0,0,0.49,0.21,0.14,0.14,0.13,0.042,3.22,3.76,0.05
False,Nova,Wild Six,min,0,6,4,0,0,1.21,0.66,0.38,0.35,0.33,0.102,5.48,6.36,0.05
True,M249,Deep Relief,min,0,0,9,0,1,1.67,0.73,0.3,0.25,0.23,0.18,2.93,3.43,0.05
False,MAC-10,Monkeyflage,min,0,5,5,0,0,0.41,0.2,0.11,0.08,0.08,0.11,1.55,1.84,0.05
False,PP-Bizon,Lumen,min,2,7,1,0,0,0.83,0.45,0.21,0.26,0.17,0.064,5.02,5.83,0.05
False,MP7,Akoben,min,1,0,9,0,0,0.27,0.18,0.11,0.14,0.1,0.1349999999999999,1.26,1.51,0.05
False,Negev,Drop Me,min,0,0,2,6,2,0.4,0.21,0.11,0.08,0.08,0.348,0.86,1.05,0.05
False,Sawed-Off,Zander,min,0,1,6,0,3,0.38,0.16,0.1,0.1,0.09,0.232,1.03,1.24,0.05
False,MP9,Sand Scale,min,0,8,2,0,0,0.32,0.16,0.12,0.12,nan,0.086,1.52,1.81,0.05
True,Nova,Wild Six,min,0,1,7,0,2,2.77,1.18,0.54,0.57,0.46,0.202,5.88,6.82,0.05
False,MAC-10,Classic Crate,min,0,1,9,0,0,0.32,0.13,0.08,0.08,0.07,0.142,0.85,1.03,0.05
True,Sawed-Off,Apocalypto,max,0,0,1,5,4,5.03,1.72,0.91,0.73,0.66,0.663,7.2,8.33,0.05
False,Negev,Drop Me,min,0,0,2,8,0,0.4,0.21,0.11,0.08,0.08,0.3339999999999999,0.86,1.05,0.05
False,FAMAS,Meow 36,min,0,2,5,3,0,0.53,0.21,0.12,0.09,0.08,0.203,1.29,1.54,0.05
False,FAMAS,Meow 36,min,0,6,4,0,0,0.53,0.21,0.12,0.09,0.08,0.102,1.74,2.06,0.05
False,Sawed-Off,Zander,min,0,1,5,1,3,0.38,0.16,0.1,0.1,0.09,0.255,1.03,1.24,0.05
True,M249,Warbird,min,0,3,6,1,0,2.79,0.96,0.51,0.57,0.53,0.1489999999999999,6.51,7.55,0.05
False,R8 Revolver,Junk Yard,min,0,1,9,0,0,0.49,0.21,0.14,0.14,0.13,0.142,1.47,1.74,0.05
True,MP5-SD,Necro Jr.,min,0,3,6,1,0,1.35,0.38,0.19,0.17,0.21,0.1489999999999999,2.45,2.87,0.05
False,P2000,Turf,min,0,10,0,0,0,0.86,0.21,0.15,0.14,0.13,0.07,2.1,2.47,0.05
False,Dual Berettas,Shred,min,5,1,4,0,0,0.37,0.26,0.16,0.19,0.21,0.0669999999999999,2.75,3.21,0.04
False,CZ75-Auto,Eco,min,5,1,4,0,0,2.79,1.23,0.66,0.54,0.5,0.0669999999999999,17.82,20.54,0.04
False,Negev,Prototype,min,3,6,1,0,0,0.26,0.13,0.08,0.08,0.07,0.057,1.64,1.93,0.04
False,AUG,Tom Cat,min,1,9,0,0,0,0.38,0.14,0.08,0.14,0.08,0.063,1.64,1.93,0.04
False,CZ75-Auto,Distressed,min,2,8,0,0,0,0.3,0.13,0.08,0.07,0.07,0.056,1.64,1.93,0.04
False,MAC-10,Rangeen,min,0,0,10,0,0,0.51,0.29,0.17,0.2,0.25,0.15,1.7,2.0,0.04
False,CZ75-Auto,Polymer,min,3,6,1,0,0,0.32,0.17,0.13,0.14,0.15,0.057,2.11,2.47,0.04
True,MAC-10,Carnivore,min,0,9,0,1,0,1.91,0.41,0.21,0.2,0.2,0.101,3.89,4.51,0.04
False,MP9,Sand Scale,min,0,6,4,0,0,0.32,0.16,0.12,0.12,nan,0.102,1.44,1.7,0.04
False,MP9,Sand Scale,min,0,6,3,1,0,0.32,0.16,0.12,0.12,nan,0.125,1.44,1.7,0.04
False,P90,Vent Rush,min,3,6,0,1,0,2.97,1.81,1.05,0.87,0.72,0.08,20.64,23.78,0.04
True,SG 553,Danger Close,min,0,4,6,0,0,1.21,0.32,0.15,0.21,0.12,0.118,2.18,2.55,0.04
False,Galil AR,Stone Cold,min,0,0,10,0,0,5.97,2.61,1.32,1.2,1.13,0.15,13.2,15.23,0.04
False,UMP-45,Roadblock,min,0,2,6,2,0,0.47,0.21,0.12,0.08,0.08,0.18,1.3,1.54,0.04
False,UMP-45,Roadblock,min,0,2,6,1,1,0.47,0.21,0.12,0.08,0.08,0.187,1.3,1.54,0.04
True,Sawed-Off,Zander,min,0,1,4,4,1,0.99,0.49,0.22,0.16,0.16,0.264,2.17,2.54,0.04
False,MAG-7,Monster Call,min,0,5,4,1,0,1.68,0.94,0.54,0.43,0.39,0.133,7.29,8.43,0.04
False,Five-SeveN,Capillary,min,0,1,9,0,0,0.3,0.18,0.11,0.18,0.1,0.142,1.17,1.39,0.04
True,Sawed-Off,Zander,min,0,1,4,3,2,0.99,0.49,0.22,0.16,0.16,0.271,2.17,2.54,0.04
False,MAG-7,Sonar,min,1,1,8,0,0,0.31,0.17,0.12,0.13,nan,0.127,1.44,1.7,0.04
False,MAG-7,Sonar,min,4,3,3,0,0,0.31,0.17,0.12,0.13,nan,0.0659999999999999,2.11,2.47,0.04
True,SCAR-20,Outbreak,min,8,1,0,0,1,1.15,0.67,0.32,0.23,0.26,0.052,10.13,11.7,0.04
False,UMP-45,Roadblock,min,0,4,6,0,0,0.47,0.21,0.12,0.08,0.08,0.118,1.56,1.84,0.04
True,Dual Berettas,Flora Carnivora,min,0,0,0,4,6,8.32,3.49,1.71,1.34,1.22,0.422,12.68,14.62,0.04
False,UMP-45,Roadblock,min,0,2,6,0,2,0.47,0.21,0.12,0.08,0.08,0.194,1.3,1.54,0.04
False,MP9,Sand Scale,min,1,1,8,0,0,0.32,0.16,0.12,0.12,nan,0.127,1.44,1.7,0.04
False,SG 553,Heavy Metal,min,0,1,9,0,0,0.5,0.22,0.14,0.14,0.13,0.142,1.48,1.74,0.04
True,SG 553,Cyberforce,min,0,0,8,0,2,3.52,1.35,0.66,0.54,0.52,0.21,6.32,7.32,0.04
True,Galil AR,Black Sand,min,0,1,9,0,0,2.25,0.58,0.31,0.28,0.27,0.142,3.37,3.92,0.04
True,SG 553,Cyberforce,max,0,0,0,1,9,3.52,1.35,0.66,0.54,0.52,0.8549999999999999,5.22,6.05,0.04
False,Galil AR,Black Sand,min,0,4,6,0,0,0.52,0.18,0.12,0.12,0.11,0.118,1.44,1.7,0.04
False,Tec-9,Brother,min,4,0,6,0,0,1.53,0.94,0.54,0.42,0.38,0.09,9.36,10.81,0.04
False,Negev,Drop Me,min,5,1,4,0,0,0.4,0.21,0.11,0.08,0.08,0.0669999999999999,2.65,3.09,0.04
False,Negev,Drop Me,min,1,2,6,1,0,0.4,0.21,0.11,0.08,0.08,0.142,1.56,1.84,0.04
False,SG 553,Atlas,min,1,9,0,0,0,0.29,0.14,0.08,0.09,0.07,0.063,1.55,1.82,0.04
False,Negev,Drop Me,min,0,0,7,3,0,0.4,0.21,0.11,0.08,0.08,0.219,1.01,1.21,0.04
False,Negev,Drop Me,min,1,0,6,2,1,0.4,0.21,0.11,0.08,0.08,0.211,1.3,1.54,0.04
False,Negev,Drop Me,min,1,0,6,3,0,0.4,0.21,0.11,0.08,0.08,0.204,1.3,1.54,0.04
False,Negev,Drop Me,min,1,2,6,0,1,0.4,0.21,0.11,0.08,0.08,0.149,1.56,1.84,0.04
True,SCAR-20,Poultrygeist,min,5,3,2,0,0,0.71,0.38,0.18,0.2,0.19,0.051,5.05,5.86,0.04
True,Sawed-Off,Zander,min,0,1,4,5,0,0.99,0.49,0.22,0.16,0.16,0.257,2.17,2.54,0.04
True,SCAR-20,Poultrygeist,min,1,0,7,0,2,0.71,0.38,0.18,0.2,0.19,0.195,2.35,2.75,0.04
False,Negev,Drop Me,min,0,0,7,2,1,0.4,0.21,0.11,0.08,0.08,0.226,1.01,1.21,0.04
True,SCAR-20,Poultrygeist,min,1,0,8,1,0,0.71,0.38,0.18,0.2,0.19,0.158,2.35,2.75,0.04
True,SCAR-20,Poultrygeist,min,4,4,1,1,0,0.71,0.38,0.18,0.2,0.19,0.081,4.74,5.49,0.04
True,Negev,Terrain,min,0,3,6,1,0,1.04,0.6,0.41,0.7,nan,0.1489999999999999,4.96,5.75,0.04
False,P2000,Acid Etched,min,4,5,1,0,0,1.97,0.84,0.49,0.43,0.42,0.05,12.57,14.51,0.04
True,P2000,Lifted Spirits,max,0,0,5,0,5,0.91,0.38,0.17,0.16,0.2,0.6900000000000001,1.85,2.18,0.04
True,MAG-7,SWAG-7,min,0,1,7,0,2,3.8,1.21,0.54,0.49,0.45,0.202,5.89,6.82,0.04
False,P250,Ripple,min,0,1,9,0,0,0.3,0.18,0.11,0.13,0.16,0.142,1.17,1.39,0.04
True,Nova,Ranger,min,0,0,7,2,1,2.05,0.68,0.29,0.26,0.25,0.226,2.8,3.27,0.04
True,R8 Revolver,Survivalist,min,1,4,5,0,0,1.06,0.55,0.28,0.25,0.27,0.103,4.66,5.41,0.04
True,R8 Revolver,Survivalist,min,0,7,2,1,0,1.06,0.55,0.28,0.25,0.27,0.1169999999999999,4.66,5.41,0.04
False,Sawed-Off,Spirit Board,min,2,4,4,0,0,0.28,0.14,0.09,0.1,0.09,0.088,1.48,1.75,0.04
False,Sawed-Off,Yorick,min,0,6,4,0,0,0.45,0.18,0.09,0.07,0.07,0.102,1.44,1.7,0.04
True,R8 Revolver,Bone Forged,min,8,0,2,0,0,0.65,0.27,0.15,0.17,0.16,0.03,5.5,6.37,0.04
False,P90,Chopper,min,5,2,3,0,0,1.78,1.0,0.58,0.92,0.55,0.059,12.64,14.58,0.04
False,Galil AR,Destroyer,min,1,2,6,1,0,0.38,0.21,0.11,0.1,0.08,0.142,1.56,1.84,0.04
False,Galil AR,Destroyer,min,5,2,3,0,0,0.38,0.21,0.11,0.1,0.08,0.059,2.65,3.09,0.04
False,Sawed-Off,Zander,min,0,1,6,1,2,0.38,0.16,0.1,0.1,0.09,0.225,1.04,1.24,0.04
True,M249,Aztec,min,0,1,5,1,3,3.5,1.92,1.01,0.87,0.71,0.255,9.97,11.51,0.04
False,Dual Berettas,Elite 1.6,min,0,1,9,0,0,0.3,0.14,0.08,0.11,0.08,0.142,0.86,1.03,0.04
False,P2000,Lifted Spirits,min,2,7,1,0,0,0.3,0.14,0.08,0.08,0.09,0.064,1.66,1.95,0.04
True,MAG-7,Cobalt Core,min,0,2,8,0,0,1.26,0.75,0.33,0.36,0.31,0.1339999999999999,4.14,4.81,0.04
False,G3SG1,Digital Mesh,min,3,6,1,0,0,0.66,0.42,0.25,0.3,0.17,0.057,4.75,5.51,0.04
True,MP5-SD,Desert Strike,min,0,3,7,0,0,1.21,0.27,0.14,0.12,0.12,0.126,1.79,2.11,0.04
False,Glock-18,Winterized,min,0,4,6,0,0,0.57,0.21,0.12,0.09,0.09,0.118,1.56,1.84,0.04
False,MP9,Featherweight,min,0,0,10,0,0,1.17,0.63,0.46,0.32,0.3,0.15,4.6,5.33,0.04
False,P250,Verdigris,min,2,8,0,0,0,0.55,0.37,0.18,0.23,0.16,0.056,4.06,4.72,0.04
True,PP-Bizon,Harvester,min,0,0,8,0,2,1.17,0.35,0.21,0.17,0.18,0.21,2.04,2.39,0.04
True,MAG-7,Foresight,max,0,0,4,0,6,0.7,0.38,0.17,0.21,0.2,0.5719999999999998,1.88,2.21,0.04
False,SCAR-20,Poultrygeist,min,2,5,3,0,0,0.27,0.14,0.08,0.08,0.09,0.08,1.48,1.75,0.04
True,MP5-SD,Necro Jr.,max,0,0,2,4,4,1.35,0.38,0.19,0.17,0.21,0.656,1.9,2.24,0.04
False,Tec-9,Flash Out,min,0,1,9,0,0,0.29,0.14,0.08,0.13,0.08,0.142,0.86,1.03,0.04
True,Negev,Desert-Strike,min,0,1,8,0,1,0.79,0.39,0.21,0.26,0.39,0.172,2.46,2.87,0.04
True,MAC-10,Classic Crate,min,0,2,8,0,0,1.12,0.29,0.16,0.14,0.14,0.1339999999999999,1.86,2.18,0.04
True,P90,Off World,min,5,3,2,0,0,1.5,0.77,0.39,0.68,0.29,0.051,10.59,12.22,0.04
False,UMP-45,Plastique,min,1,4,5,0,0,1.66,1.01,0.64,0.75,0.59,0.103,8.9,10.28,0.04
True,MAG-7,Popdog,min,1,6,3,0,0,0.84,0.31,0.17,0.3,0.17,0.087,3.21,3.73,0.04
False,SCAR-20,Grotto,min,1,9,0,0,0,0.54,0.3,0.19,0.23,0.3,0.063,3.24,3.77,0.04
False,MP7,Akoben,min,1,3,6,0,0,0.27,0.18,0.11,0.14,0.1,0.1109999999999999,1.47,1.74,0.04
False,MP7,Akoben,min,0,1,9,0,0,0.27,0.18,0.11,0.14,0.1,0.142,1.17,1.39,0.04
True,MP9,Featherweight,min,0,4,5,1,0,4.25,1.28,0.68,0.54,0.55,0.141,9.06,10.47,0.04
True,Negev,Desert-Strike,min,0,3,6,1,0,0.79,0.39,0.21,0.26,0.39,0.1489999999999999,2.69,3.14,0.04
False,Sawed-Off,Zander,min,0,8,1,0,1,0.38,0.16,0.1,0.1,0.09,0.116,1.47,1.74,0.04
False,P90,Freight,min,1,9,0,0,0,0.28,0.12,0.08,0.08,0.07,0.063,1.36,1.61,0.04
False,P90,Cocoa Rampage,min,3,7,0,0,0,0.65,0.4,0.25,0.21,0.19,0.049,4.75,5.51,0.04
True,R8 Revolver,Junk Yard,min,0,4,5,1,0,1.72,0.6,0.35,0.32,0.33,0.141,4.47,5.19,0.04
False,FAMAS,Meow 36,min,0,2,6,0,2,0.53,0.21,0.12,0.09,0.08,0.194,1.3,1.54,0.04
False,FAMAS,Meow 36,min,0,4,6,0,0,0.53,0.21,0.12,0.09,0.08,0.118,1.56,1.84,0.04
False,FAMAS,Meow 36,min,2,7,1,0,0,0.53,0.21,0.12,0.09,0.08,0.064,2.65,3.09,0.04
False,Sawed-Off,Zander,min,0,1,4,3,2,0.38,0.16,0.1,0.1,0.09,0.271,1.04,1.24,0.04
False,SCAR-20,Poultrygeist,min,2,8,0,0,0,0.27,0.14,0.08,0.08,0.09,0.056,1.66,1.95,0.04
True,M249,Aztec,min,0,0,3,3,4,3.5,1.92,1.01,0.87,0.71,0.339,8.48,9.8,0.04
True,Tec-9,Brother,min,0,0,4,6,0,4.31,1.53,0.83,0.66,0.61,0.288,7.28,8.42,0.04
False,MAC-10,Classic Crate,min,0,0,9,0,1,0.32,0.13,0.08,0.08,0.07,0.18,0.79,0.96,0.04
False,Sawed-Off,Zander,min,0,0,5,1,4,0.38,0.16,0.1,0.1,0.09,0.293,0.96,1.15,0.04
False,SG 553,Phantom,min,1,9,0,0,0,1.21,0.7,0.48,0.43,0.4,0.063,7.51,8.68,0.04
False,SCAR-20,Blueprint,min,0,1,9,0,0,0.33,0.18,0.11,0.14,0.09,0.142,1.17,1.39,0.04
False,P2000,Lifted Spirits,min,2,4,4,0,0,0.3,0.14,0.08,0.08,0.09,0.088,1.48,1.75,0.04
True,Negev,Drop Me,min,0,0,1,6,3,1.05,0.42,0.21,0.14,0.13,0.378,1.44,1.7,0.04
True,Negev,Drop Me,min,0,0,0,1,9,1.05,0.42,0.21,0.14,0.13,0.4429999999999999,1.31,1.55,0.04
True,Sawed-Off,Spirit Board,max,0,0,0,5,5,0.84,0.36,0.17,0.16,0.21,0.725,1.85,2.18,0.04
True,P90,Cocoa Rampage,min,6,1,3,0,0,1.7,0.81,0.32,0.43,0.28,0.052,11.97,13.81,0.04
False,MAC-10,Classic Crate,min,0,3,7,0,0,0.32,0.13,0.08,0.08,0.07,0.126,0.95,1.14,0.04
True,G3SG1,Hunter,min,0,7,3,0,0,0.96,0.28,0.14,0.13,0.13,0.094,2.38,2.79,0.04
True,UMP-45,Roadblock,min,4,5,1,0,0,1.03,0.42,0.22,0.14,0.14,0.05,6.44,7.45,0.04
False,FAMAS,Decommissioned,min,0,9,1,0,0,0.51,0.13,0.09,0.08,0.08,0.078,1.26,1.49,0.04
False,CZ75-Auto,Circaetus,min,4,5,1,0,0,0.51,0.21,0.14,0.14,0.13,0.05,3.23,3.76,0.04
False,MAC-10,Monkeyflage,min,0,0,7,2,1,0.41,0.2,0.11,0.08,0.08,0.226,1.01,1.21,0.04
False,MP5-SD,Condition Zero,min,3,6,1,0,0,0.76,0.37,0.25,0.19,0.18,0.057,4.75,5.51,0.04
False,MAC-10,Monkeyflage,min,0,0,7,3,0,0.41,0.2,0.11,0.08,0.08,0.219,1.01,1.21,0.04
True,MP7,Akoben,min,1,5,3,0,1,0.71,0.41,0.23,0.3,0.22,0.125,3.67,4.27,0.04
True,Sawed-Off,Yorick,min,0,0,0,10,0,1.36,0.64,0.29,0.17,0.17,0.38,1.7,2.01,0.04
False,R8 Revolver,Bone Forged,min,2,8,0,0,0,0.26,0.14,0.08,0.07,0.07,0.056,1.64,1.93,0.04
False,R8 Revolver,Bone Forged,min,3,5,2,0,0,0.26,0.14,0.08,0.07,0.07,0.065,1.64,1.93,0.04
True,CZ75-Auto,Eco,min,1,7,2,0,0,6.85,2.64,1.22,1.16,1.14,0.079,27.77,31.98,0.04
True,CZ75-Auto,Vendetta,min,0,6,2,2,0,2.1,0.7,0.31,0.26,0.26,0.148,5.34,6.18,0.04
False,MAG-7,Popdog,min,0,3,7,0,0,0.29,0.13,0.08,0.13,0.07,0.126,0.95,1.14,0.04
True,P250,Re.built,max,0,0,1,2,7,2.79,1.26,0.66,0.53,0.5,0.758,5.22,6.05,0.04
True,UMP-45,Roadblock,min,1,8,1,0,0,1.03,0.42,0.22,0.14,0.14,0.071,4.61,5.34,0.04
False,Sawed-Off,Zander,min,0,1,5,2,2,0.38,0.16,0.1,0.1,0.09,0.248,1.04,1.24,0.04
True,G3SG1,Scavenger,min,0,0,5,1,4,2.99,1.61,0.91,0.8,0.7,0.293,8.15,9.41,0.04
False,M4A4,Poly Mag,min,0,4,5,0,1,0.84,0.22,0.12,0.09,0.08,0.148,1.56,1.84,0.04
False,M4A4,Poly Mag,min,0,2,5,2,1,0.84,0.22,0.12,0.09,0.08,0.21,1.3,1.54,0.04
False,Sawed-Off,Zander,min,0,1,7,0,2,0.38,0.16,0.1,0.1,0.09,0.202,1.04,1.24,0.04
True,Sawed-Off,Spirit Board,min,1,0,7,2,0,0.84,0.36,0.17,0.16,0.21,0.181,2.35,2.75,0.04
True,Sawed-Off,Spirit Board,min,2,3,5,0,0,0.84,0.36,0.17,0.16,0.21,0.096,3.61,4.2,0.04
True,Sawed-Off,Spirit Board,min,0,3,5,0,2,0.84,0.36,0.17,0.16,0.21,0.186,2.35,2.75,0.04
True,P2000,Lifted Spirits,min,0,3,5,1,1,0.91,0.38,0.17,0.16,0.2,0.179,2.35,2.75,0.04
True,P2000,Lifted Spirits,min,0,1,6,3,0,0.91,0.38,0.17,0.16,0.2,0.211,1.88,2.21,0.04
True,SG 553,Atlas,min,5,2,3,0,0,0.85,0.32,0.15,0.2,0.12,0.059,5.34,6.19,0.04
True,P2000,Lifted Spirits,min,0,5,4,1,0,0.91,0.38,0.17,0.16,0.2,0.133,2.74,3.19,0.04
True,CZ75-Auto,Distressed,min,5,4,0,1,0,0.86,0.27,0.13,0.12,0.12,0.066,5.5,6.37,0.04
True,G3SG1,Orange Crash,min,0,4,5,1,0,0.75,0.32,0.16,0.18,0.17,0.141,2.26,2.65,0.04
False,SCAR-20,Blueprint,min,0,0,7,0,3,0.33,0.18,0.11,0.14,0.09,0.24,1.04,1.24,0.04
False,MAG-7,Popdog,min,0,0,9,0,1,0.29,0.13,0.08,0.13,0.07,0.18,0.79,0.96,0.04
False,MP5-SD,Agent,min,0,0,0,1,9,2.67,1.02,0.63,0.48,0.43,0.4429999999999999,4.35,5.05,0.04
False,PP-Bizon,Jungle Slipstream,min,2,1,7,0,0,0.27,0.17,0.11,0.1,0.15,0.112,1.48,1.74,0.03
True,SCAR-20,Blueprint,min,0,6,3,0,1,1.5,0.41,0.23,0.36,0.18,0.132,3.33,3.87,0.03
False,Sawed-Off,Zander,min,0,1,5,3,1,0.38,0.16,0.1,0.1,0.09,0.241,1.05,1.24,0.03
False,Sawed-Off,Zander,min,0,1,6,2,1,0.38,0.16,0.1,0.1,0.09,0.218,1.05,1.24,0.03
True,Sawed-Off,Zander,min,0,0,5,1,4,0.99,0.49,0.22,0.16,0.16,0.293,1.9,2.22,0.03
True,SCAR-20,Blueprint,min,0,5,4,1,0,1.5,0.41,0.23,0.36,0.18,0.133,3.33,3.87,0.03
True,Sawed-Off,Zander,min,0,0,5,0,5,0.99,0.49,0.22,0.16,0.16,0.3,1.9,2.22,0.03
True,MP7,Akoben,min,1,5,4,0,0,0.71,0.41,0.23,0.3,0.22,0.095,3.68,4.27,0.03
True,Sawed-Off,Zander,max,0,0,0,4,6,0.99,0.49,0.22,0.16,0.16,0.78,1.6,1.88,0.03
False,Sawed-Off,Zander,min,0,1,4,1,4,0.38,0.16,0.1,0.1,0.09,0.285,1.02,1.2,0.03
False,M249,Emerald Poison Dart,min,4,2,4,0,0,1.87,1.32,1.06,1.12,nan,0.074,14.36,16.54,0.03
False,Sawed-Off,Zander,max,0,0,0,0,10,0.38,0.16,0.1,0.1,0.09,1.0,0.9,1.07,0.03
False,Sawed-Off,Zander,min,0,3,6,1,0,0.38,0.16,0.1,0.1,0.09,0.1489999999999999,1.18,1.39,0.03
False,Sawed-Off,Zander,min,0,1,4,4,1,0.38,0.16,0.1,0.1,0.09,0.264,1.05,1.24,0.03
False,PP-Bizon,Jungle Slipstream,min,0,5,4,1,0,0.27,0.17,0.11,0.1,0.15,0.133,1.39,1.63,0.03
False,P250,Ripple,min,2,0,8,0,0,0.3,0.18,0.11,0.13,0.16,0.12,1.48,1.74,0.03
False,Sawed-Off,Zander,min,0,1,8,0,1,0.38,0.16,0.1,0.1,0.09,0.172,1.05,1.24,0.03
False,Sawed-Off,Zander,min,1,0,9,0,0,0.38,0.16,0.1,0.1,0.09,0.1399999999999999,1.28,1.51,0.03
False,Sawed-Off,Zander,min,0,1,7,1,1,0.38,0.16,0.1,0.1,0.09,0.195,1.05,1.24,0.03
False,Sawed-Off,Zander,min,0,8,2,0,0,0.38,0.16,0.1,0.1,0.09,0.086,1.48,1.74,0.03
False,PP-Bizon,Jungle Slipstream,min,0,0,5,5,0,0.27,0.17,0.11,0.1,0.15,0.265,1.05,1.24,0.03
False,Sawed-Off,Zander,min,0,8,1,1,0,0.38,0.16,0.1,0.1,0.09,0.109,1.48,1.74,0.03
False,Negev,Drop Me,min,0,5,4,1,0,0.4,0.21,0.11,0.08,0.08,0.133,1.57,1.84,0.03
True,SG 553,Dragon Tech,min,0,0,0,1,9,6.86,3.75,1.68,1.8,1.21,0.4429999999999999,12.69,14.62,0.03
False,UMP-45,Roadblock,min,0,0,0,3,7,0.47,0.21,0.12,0.08,0.08,0.429,0.8,0.95,0.03
True,MAG-7,Foresight,min,0,5,5,0,0,0.7,0.38,0.17,0.21,0.2,0.11,2.75,3.19,0.03
True,M249,Deep Relief,min,0,0,9,1,0,1.67,0.73,0.3,0.25,0.23,0.173,2.95,3.43,0.03
True,MAG-7,Foresight,min,0,3,6,0,1,0.7,0.38,0.17,0.21,0.2,0.1559999999999999,2.36,2.75,0.03
True,UMP-45,Gold Bismuth,min,2,0,8,0,0,8.22,4.85,2.22,1.8,1.69,0.12,34.2,39.36,0.03
False,UMP-45,Gold Bismuth,min,3,7,0,0,0,4.2,2.85,1.99,1.7,1.3,0.049,32.55,37.46,0.03
True,MAG-7,Heaven Guard,min,5,5,0,0,0,1.01,0.62,0.43,0.44,nan,0.035,8.15,9.41,0.03
True,Negev,Terrain,min,2,5,3,0,0,1.04,0.6,0.41,0.7,nan,0.08,6.31,7.29,0.03
False,UMP-45,Corporal,min,0,3,7,0,0,1.03,0.3,0.22,0.32,0.2,0.126,2.44,2.83,0.03
