nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
176209283,1st Lieutenant Farlow | SWAT,1st Lieutenant Farlow | SWAT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBBhx8zecC9L7dKiks7Tw6XxMOnQlTMF65wm0-iQpIn30Abk8xc5ajinddCWIwE6Y1zY_Vm5366x0hNmbFD7,3.7,1.09,3.66,4.13,3.63,3.87,False,False,1606953600000
176096555,3rd Commando Company | KSK,3rd Commando Company | KSK,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBM27OXJYzRD4si92tHakqDxNujQlD8FsZVy3L3ApdSjjVW2-hJsZWumIdeXcVdsMw3ZrAeggbC4GW2c3Es,3.82,1.05,3.87,4.18,3.84,3.881,False,False,1574035200000
176262665,Arno The Overgrown | Guerrilla Warfare,Arno The Overgrown | Guerrilla Warfare,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WvPgln3_b3YzxL6Nmkq5aKhf71Pa_S2DMHsZN13rmS942n2lCy-hBoN2jzI4WWdAI5YVHZ-wC3wbvu1sO86ZXXiSw0aai7gyw,3.44,1.13,3.54,3.82,3.5,3.577,False,False,1632265200000
176262890,Aspirant | Gendarmerie Nationale,Aspirant | Gendarmerie Nationale,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLAJu1_LafDhQ5dmJgoGZnvb6J7-fkGhTsJFwi7vDrN-ijVXnr0c_Nj-hJYOXcA9oNVnX-1i9xu7r05e87YOJlyV49g3fNA,2.13,1.13,2.24,2.37,2.23,2.252,False,False,1632265200000
176096497,B Squadron Officer | SAS,B Squadron Officer | SAS,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOAZz7OXJYzRD4siw2taKwfStNemJwm0JuJB13r2Ro96m2Qfj_UFua27zJoPGd1U3YA3ZqwCggbC4feaSfpU,4.77,2.83,4.73,5.65,4.72,4.7395,False,False,1574035200000
176209464,Bio-Haz Specialist | SWAT,Bio-Haz Specialist | SWAT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBBhx8zecC9L7dKinM6Jw_TyNbnUxD0DscF02OyUrdiljgzs-EA9Yj32ddfEJlBrN1jZ-Fm9366x0hf9NmiL,3.69,1.12,3.54,3.85,3.51,3.5725,False,False,1606953600000
176096539,Blackwolf | Sabre,Blackwolf | Sabre,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WnKgtr0v33ZzxQ5d24gIrFkfanYuuAxTwBvpEnjOiYpt-tjg21-EJpamr6d4GTcg85NAmB-FLvxfCv28G6pbdknQ,2.47,1.13,2.68,2.91,2.67,2.695,False,False,1574035200000
176262928,Bloody Darryl The Strapped | The Professionals,Bloody Darryl The Strapped | The Professionals,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4W1OQhm1uDbeDJM7dCJgoGZkaK6MOKBxj1T6cAoiLySp9mliVXs80E9YG76JIKQJw89MlHQ-1Xrwuy5hIj84srt2vkTKA,14.99,13.38,14.61,15.99,14.57,14.6935,False,False,1632265200000
176096519,Buckshot | NSWC SEAL,Buckshot | NSWC SEAL,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBM27OXJYzRD4six2tbdx66hMLmCxW0B6cEp2r2Y9t-hiwO1rUtsMGDwI4GVJwE9Z1_S_lOggbC4wPdGqT0,2.09,1.39,2.06,2.2,2.05,2.067,False,False,1574035200000
176262893,Chef d'Escadron Rouchard | Gendarmerie Nationale,Chef d'Escadron Rouchard | Gendarmerie Nationale,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLAJu1_LafDhQ5dmJgoGZnvb6J7ifwGkJvMYni7mT8Nmh2ACxqUs9Nzz7LYKWcQE-MFGB81S7wO3ugZG4u4OJlyXgvhFqJg,8.2,6.56,8.34,9.26,8.36,8.3795,False,False,1632265200000
176262965,Chem-Haz Capitaine | Gendarmerie Nationale,Chem-Haz Capitaine | Gendarmerie Nationale,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLAJu1_LafDhQ5dmJgoGZnvb6J7mfwmhUu8Qn37-Tp9Sk3w2x80Y4Ym_7LYHHewY6YAqB_Qe8kOa-hJO-uoOJlyV_BSa-iQ,6.58,5.55,6.08,6.61,6.09,6.051,False,False,1632265200000
176209362,Chem-Haz Specialist | SWAT,Chem-Haz Specialist | SWAT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBBhx8zecC9L7dKins7dwKHwZejTlG1QsMAhibzE9tj2igS2-hFrMmvxJ4WQdFA-ZAvUrADo366x0oPG6Jam,4.75,1.12,4.71,17.43,4.73,4.734,False,False,1606953600000
176262930,Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman,Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLw521uH3ZzxQ5d24gIHFwa6nZL2IlDpUvcYm2-2XoNzwjVGwrko-amqmcYbBdVI6ZV7SrgDrxPCv28EhwTVOzw,34.63,25.3,35.55,40.14,35.53,35.47,False,False,1632265200000
176262679,Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman,Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLw521uH3ZzxQ5d24gILFz66tYrmCkjICvsEiiLuUotvw0ADmr0NrY2r7d9WddAU2YFjU_AO5l_Cv28EW3mYYFQ,30.72,15.74,29.64,31.83,29.52,29.742,False,False,1632265200000
176209157,Cmdr. Mae 'Dead Cold' Jamison | SWAT,Cmdr. Mae 'Dead Cold' Jamison | SWAT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBBhx8zecC9L7dKikc7bxaGsYr_SzjMCsZMhjO-Tp47x3gC3rktsZW_0JNSWclM7Z12Fq1fo366x0ikDfJt6,6.49,5.82,6.71,7.22,6.73,6.738,False,False,1606953600000
176263146,Col. Mangos Dabisi | Guerrilla Warfare,Col. Mangos Dabisi | Guerrilla Warfare,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WvPgln3_b3YzxL6Nmkq5aKhf71Pa_V2DMI6pUp2-jEo9-sjlXgqRY_ZGqlLIGTIAdrMF6D-wW9xL3m1Me-6J7XiSw0A6QhgPQ,6.6,5.95,6.81,7.27,6.81,6.828,False,False,1632265200000
176262887,Crasswater The Forgotten | Guerrilla Warfare,Crasswater The Forgotten | Guerrilla Warfare,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WvPgln3_b3YzxL6Nmkq5aKhf71Pa_T2D8DvJNyiLqR99mhjgTt80dtY22lI4fAIwQ7ZAvRrFC9xLrm1sC_usjXiSw0TEHIjn0,6.48,4.85,6.13,6.92,6.13,6.1655,False,False,1632265200000
176262809,D Squadron Officer | NZSAS,D Squadron Officer | NZSAS,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOAZz7OXJYzRD4six2tjcwqXya-rSxjoEuZwl2b6S8NSiiwHt_RJoZjv7cISTIQ4_ZQ7SrweggbC4GIQNAfw,12.83,11.85,13.19,14.77,13.21,13.321,False,False,1632265200000
176096394,Dragomir | Sabre,Dragomir | Sabre,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WnKgtr0v33ZzxQ5d24gIbFwKP3a-mEzjMC6pcgjLCQpoii2Qfl_xduNzihI9SUcwM7aV3TrgW2w_Cv28Gwk2M4PA,1.58,1.11,1.56,1.65,1.55,1.5685,False,False,1574035200000
176209247,Dragomir | Sabre Footsoldier,Dragomir | Sabre Footsoldier,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WnKgtr0v33ZzxQ5d24gIzFkfOtYu2FzmkH6sFw0uvFpIrziga3-hE9Z22mLYeVIVRrMA7Wr1K5lPCv28FlpBx5pQ,2.28,1.08,2.17,2.36,2.15,2.2055,False,False,1606953600000
176262703,Elite Trapper Solman | Guerrilla Warfare,Elite Trapper Solman | Guerrilla Warfare,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WvPgln3_b3YzxL6Nmkq5aKhf71Pa_Q2DoDupdy27CToY6h3A3j_BI-YWv7JoCQcwBvMgqCrlC3l-q6gJG16snXiSw0t2V14TU,9.28,8.77,9.83,10.48,9.84,9.855,False,False,1632265200000
176096444,Enforcer | Phoenix,Enforcer | Phoenix,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4W1Iwhl3frQTitD_tW3mpSN2fPwYu6HxTsH6Z0j37yU89uh3FG3_UtkMmn1cY7BJgE2aQyBrwDtlLrxxcjrwp5kBxw,1.64,1.4,1.65,1.76,1.64,1.657,False,False,1574035200000
176209194,Getaway Sally | The Professionals,Getaway Sally | The Professionals,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4W1OQhm1uDbeDJM7dCJgoGZnbnwZemGxzIGupV02LjDrN3zjgO18kE5az31JYbAdFA7YV_UrFXoxb25m9bi62Osj5bQ,33.53,17.25,33.76,37.14,33.66,33.53,False,False,1606953600000
176096496,Ground Rebel  | Elite Crew,Ground Rebel  | Elite Crew,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WpLgJ07OXJYzRD4six2oLZwKGgYOuCxTJUu8dz07yVoo-m3ALhqhY_Zj_2LNORclM3ZQrR-FOggbC48T0J97o,1.25,0.88,1.17,1.25,1.16,1.173,False,False,1574035200000
176209431,John 'Van Healen' Kask | SWAT,John 'Van Healen' Kask | SWAT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBBhx8zecC9L7dKik87TxPKiNuPUlT8IvZEk3-iZotvw3Q3h-hZoa2ymdtKTcVM5aVzSqVe5366x0s6Z33z_,1.97,0.96,2.92,3.2,2.87,2.953,False,False,1606953600000
176263544,Jungle Rebel | Elite Crew,Jungle Rebel | Elite Crew,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WpLgJ07OXJYzRD4si82tjSwqX3YrqDwj0D7cEk0rqQodTx3ATnqUVuYWChJNWcJ1NrMw7UqQeggbC4rcbCM1Y,2.97,1.12,2.81,3.55,2.79,2.853,False,False,1632351600000
176263044,Lieutenant 'Tree Hugger' Farlow | SWAT,Lieutenant 'Tree Hugger' Farlow | SWAT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBBhx8zecC9L7dKin86Ila6nY-2EwTtVuJMg3LDH84rx21eyrkZoa2nwdtWTdQ5vMwvVqFe6366x0tNnFduW,4.78,4.22,4.82,6.39,4.84,4.8185,False,False,1632265200000
176262793,Lieutenant Rex Krikey | SEAL Frogman,Lieutenant Rex Krikey | SEAL Frogman,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLw521uH3ZzxQ5d24gIPFxKKmZ-2GwTJSsMZ0jOvE9N6m2gDi-0prN22ido_AIABsZ13YqQS2kPCv28En7vCnyA,5.54,4.74,5.46,6.0,5.45,5.444,False,False,1632265200000
176209199,Little Kev | The Professionals,Little Kev | The Professionals,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4W1OQhm1uDbeDJM7dCJgoGZn7mgNuuGkDIF6ZEg373HoIqh2ADnqkFoN231coKSdVA7aQvZq1PrxObrm9bi6xYv37JH,10.11,8.37,9.72,10.34,9.67,9.722,False,False,1606953600000
176096463,Lt. Commander Ricksaw | NSWC SEAL,Lt. Commander Ricksaw | NSWC SEAL,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaOBM27OXJYzRD4si_2tnTkfStZL2DxW8Gu5Yk2euTodrzjADm_UA5ZWzxdY-UIwdsZ1CG8wWggbC4xgqR3aA,8.35,7.63,8.13,8.65,8.15,8.127,False,False,1574035200000
176096538,Markus Delrow | FBI HRT,Markus Delrow | FBI HRT,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLQVp7OXJYzRD4six2tLSxKWtZLiEkzJQvpdz3buYo9vz0AbjqUM4YmjzIYCVcQc6NAuGqwOggbC45ux7jTQ,1.93,1.12,2.0,2.14,1.99,1.992,False,False,1574035200000
176096475,Maximus | Sabre,Maximus | Sabre,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WnKgtr0v33ZzxQ5d24gInFwaf1MLiHxzwJscYg2rrD8dSkjVa1_kNoamGndYXGew4-ZVHX_Ve_yfCv28EmQy60yw,1.36,1.2,1.47,1.59,1.46,1.468,False,False,1574035200000
176096492,Michael Syfers  | FBI Sniper,Michael Syfers  | FBI Sniper,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztUoreaLQVp7OXJYzRD4si-2tjTxKbwaurSkDkIucYk3eyZ8Yr0jVKw-Es4ajzxJtCVIwI7aQnS81mggbC4ZxXmaFQ,2.49,1.12,2.57,2.78,2.57,2.595,False,False,1574035200000
176262986,Mr. Muhlik | Elite Crew,Mr. Muhlik | Elite Crew,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXA6Q1NL4kmrAlOA0_FVPCi2t_fUkRxNztDu4WpLgJ07OXJYzRD4si82tjSwqX3YrqDwj0D7cEk0rqQodTx3ATnqUVuYWChJNWcJ1NrMw7UqQeggbC4rcbCM1Y,5.08,1.05,4.08,40.42,6.52,6.6475,True,NO_SALES_3PLUS_MONTHS,1632265200000
176328051,"Music Kit | 3kliksphilip, Heading for the Source","Music Kit | 3kliksphilip, Heading for the Source",D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXO9B9WLbU5oA9OAx_bS-2mxN_bWlF9NTsH5_T2fFEwgqKQJ2pG7di3wNDblaajMOiEwTwFsMEi3r3CpNis2VXm80ttfSmtc7SmkraM,1.2,1.01,1.12,1.31,1.13,1.113,False,False,1661295600000
68169237,"Music Kit | AWOLNATION, I Am","Music Kit | AWOLNATION, I Am",#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXO9B9WLbU5oA9OA03HSOij1tvaXFNLdVUZ5LyjKFY2hqPJczlH7YXmzdnewKWnZLqHxz1TsMQp3--Z9o2j0AKx_10sPT4aRBPUtA,5.2,4.62,5.15,5.58,5.13,5.141,False,False,1443135600000
176141026,"Music Kit | Amon Tobin, All for Dust","Music Kit | Amon Tobin, All for Dust",D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXO9B9WLbU5oA9OA03dSOq52M3aXWIkdEoFtbzxLV9iiqvJIGwT6t_uwNfewKH2Me3Qzm1U6pYi3L3Ap4_ziQW25QMyNJxFYLB9,0.88,0.88,2.95,3.65,2.87,3.1295,False,False,1592866800000
