nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
175945605,Sticker | dupreeh (Gold) | Boston 2018,Sticker | dupreeh (Gold) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtTo6q3LgJo7PTHfTkM6t_jw4aIx6KnZbnTzjgJ7JEh3bmR8Nil2Abk80tqNWqicY-QdwRoNUaQpAbSRZT6oQ,172.03,3.0,22.24,333.84,33.26,13.185,True,NO_SALES_3PLUS_MONTHS,1514678400000
176222787,Sticker | Gen.G (Holo) | 2020 RMR,Sticker | Gen.G (Holo) | 2020 RMR,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPQV6CF7b9mMjWXVpLLQtbuYWpKhVn1r3OIzwRudiyl9TYkaOsMrqGxT4DvZN0j72VpImh2wOx_BA_MjumctOVbEZgNlYPddQO,0.07,0.04,0.06,0.1,0.06,0.055,False,False,1611792000000
176222740,Sticker | Gen.G | 2020 RMR,Sticker | Gen.G | 2020 RMR,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPQV6CF7b9mMjWXVpLKQVFsb_rKVVmgaWQKTkRvYjgwdmPlKaiN-3QkDgDv8Ali7CQoNyljgTnqUFrMXezetEQPzNaOg,0.03,0.03,0.03,0.03,0.03,0.03,False,False,1611792000000
176290512,Sticker | Get Clucked,Sticker | Get Clucked,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROXF7ZSeP_h52BHFpxMTtUuq-mIAJk7OPJYThQ09C3hoeO2a-mY7qHwjNS6sAijL2Q8I2jigXlr0pqazrxJ4KWc1c6YlHTr1a3xuzxxcjrSsI7H20,0.27,0.17,0.27,0.3,0.27,0.27,False,False,1643760000000
176327074,Sticker | Get Smoked (Holo),Sticker | Get Smoked (Holo),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReX0vfFrTi0MrHbE55Kg9SsoWtJAtv7P_JYzpHoonvzNLewqCiNuyHxDhSuZZ3j-iSpInw2lK38kRsYGqlcYGTcg9rNArOug_pE9ec0oo,0.66,0.61,0.68,0.8,0.68,0.676,False,False,1660683600000
176021002,Sticker | Global Elite,Sticker | Global Elite,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROR0XcS-O_2NrDbF51NRdCur_qLAtv0fLETjhO5ciz2tPdwaf3MriIxzIFscNw2b2RpNmgjlK1_kA_a2r7coScIQQ3N1zV-QWggbC4ajfQt3s,0.58,0.44,0.56,0.66,0.55,0.55,False,False,1542240000000
176021000,Sticker | Global Elite (Foil),Sticker | Global Elite (Foil),#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROR0XcS-O_2NrDbF51NRdCur_qLAtv0fLETjhO5cizq46Ehfr1P_WHkj9VscdwiLCS94jwi1Xn_RU9ajqiJ4LHdwQ-ZQvS-lW-xri6gJ7vot2XnoQay28I,13.37,10.57,13.14,15.48,13.04,13.084,False,False,1542240000000
176327097,Sticker | Global TV (Lenticular),Sticker | Global TV (Lenticular),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReX0vfFrTi0MDHRWJ4IApDv7mwJwZy7P_JYzpHoovhltiIk_ata-2Fkz1SsJcl37jCpo303gDkrUdpamvxI4WUJlU5ZV3Oug_p_z8c5to,8.33,7.84,8.8,9.91,8.79,8.78,False,False,1660683600000
176116878,Sticker | Gnome Mercy,Sticker | Gnome Mercy,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQFXICOOj2MLWbFBxNwdO-OP3fAM31aeeJGoWv4_lzdSKwqP3NbiExm0EuMN0ibuYo96t3VLkrUJyIzekt8rBtwA,0.08,0.04,0.06,0.1,0.06,0.062,False,False,1584835200000
176327045,Sticker | Go Boom (Glitter),Sticker | Go Boom (Glitter),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReX0vfFrTi1cDcXmJzKQ1Dor-3FAthwfTNP20RtdiwzdKIkq_1NeuGxW0GscMoiLuTrNWn21e3_xBvYW7zJdSXJlAgIQaHS7QgPf4,0.66,0.6,0.69,0.79,0.69,0.69,False,False,1660683600000
175922259,Sticker | God of Fortune,Sticker | God of Fortune,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRUQEDFSu2j1tvWbF51NRdCur-ae1Uv1PzMTjJE09q5hpSemfK6YLiGzjlX6cZw3OuV99uhjlfg-0tlajjxIIGTJwE6ZQyF-wTtye67jIj84sr-971C8Q,0.6,0.33,0.55,0.62,0.54,0.55,False,False,1508367600000
176020986,Sticker | Gold Nova,Sticker | Gold Nova,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROR0XcS-O_2NrDbF51NRdCur_qLAhs18zGfitDotnnkIONxfSlMr7Xzz8E6cAp3r6Zp42ijlLk_EVpYD3yJNSTelM_MFHOug_pQYPUb40,2.18,1.11,2.17,2.31,2.15,2.198,False,False,1542240000000
176020997,Sticker | Gold Nova (Holo),Sticker | Gold Nova (Holo),#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROR0XcS-O_2NrDbF51NRdCur_qLAhs18zGfitD09S5mI_Fw6WjZbjSwGoJuJIg3LqX8Y2n31ayrUBkNz-nLNfHdlNraQvT8gTvkvCv28E68o3oNQ,4.11,1.13,3.95,4.58,4.08,4.1385,False,False,1542240000000
176096415,Sticker | Gold Web,Sticker | Gold Web,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRORE3EU-G_0svsRFh2agNYur6aPAJinfacIGlAtI_lkNiPlfSlNrrUl28GuMNy2rmVp9j2jlXi-UM_N2rxJ9SLMlhp9UY7fyI,0.15,0.1,0.15,0.16,0.15,0.148,False,False,1574035200000
176096422,Sticker | Gold Web (Foil),Sticker | Gold Web (Foil),D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRORE3EU-G_0svsRFh2agNYur6aPAJi7P3HYzBD4JLhx9SOx6-kZ-7SlW8JvMEoib2Qoo2s0AXt80Q-YWz0Jdedegc6NFDY5BHgluoXnH3p,2.19,1.04,2.13,2.4,2.07,2.148,False,False,1574035200000
176079908,Sticker | Golden (Foil) | Berlin 2019,Sticker | Golden (Foil) | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtQubahLglf1fzBfXMX6N3nloWPwaOhYurTkzkCsMMnjryToo2ljADt_BdsYWv2ddCRdQ49fxiOrXtzowSY,0.23,0.15,0.23,0.38,0.22,0.21,False,False,1565737200000
175945225,Sticker | Golden (Foil) | Boston 2018,Sticker | Golden (Foil) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtQubahLglf1fzBfXNDuY-0wNffwa7yYrrTxjgAvMEni-2S89Tx21WxrxJpNTj2LdXAegU6fxiOrfd9Evju,2.26,1.77,3.09,4.7,2.97,3.0,True,LOW_SALES_3PLUS_MONTHS,1513728000000
176036628,Sticker | Golden (Foil) | Katowice 2019,Sticker | Golden (Foil) | Katowice 2019,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1Qib2qJwNl3czOfjROoorlxNLdwaXxYb3TzjME6ZUmj--Y9ImkjAK1rxJqNWv2cYbBewE2N1HOug_pVROW2ik,4.0,0.88,3.66,5.46,3.56,3.385,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176004496,Sticker | Golden (Foil) | London 2018,Sticker | Golden (Foil) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59IjtQubahLglf1fzBfXND79iykdOJk6TwY--GkG4A6cYo3OqW8d6t2gLk-0JoZWmiJNWWcgI4fxiOrQGPUNUm,1.7,1.06,2.37,11.19,2.23,1.4865,True,LOW_SALES_3PLUS_MONTHS,1535583600000
176080035,Sticker | Golden (Gold) | Berlin 2019,Sticker | Golden (Gold) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtQubahLglf1PzEdXMW7dnjlYOIk6TyYOOFlW0CvpF127yR996n3gbl_UY4MT_1I9WRcQE3fxiOrSVei9XQ,6.93,3.71,6.56,7.9,6.6,6.653,True,LOW_SALES_3PLUS_MONTHS,1565823600000
175945227,Sticker | Golden (Gold) | Boston 2018,Sticker | Golden (Gold) | Boston 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtQubahLglf1PzEdXMU7oW3lYLawPb3NePTwG4CusEh2-rE8Nyg2Vbt_0ZtMGj0JNCUIwFvfxiOrQXqw2p1,138.64,138.64,168.27,197.9,168.27,197.901,True,LOW_SALES_3PLUS_MONTHS,1513728000000
176036819,Sticker | Golden (Gold) | Katowice 2019,Sticker | Golden (Gold) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1Qib2qJwNl3czPfjFGoo3izYXfk67wZLqGxW4JvpwhjLmSpNz03ALtrUZrZmymItPBewJoY1vOug_prlGgjpE,44.36,44.36,57.54,70.73,57.54,70.729,True,LOW_SALES_3PLUS_MONTHS,1549584000000
176004639,Sticker | Golden (Gold) | London 2018,Sticker | Golden (Gold) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59IjtQubahLglf1PzEdXMR7o7gxtPTlfGla-2BxzgHupV1iOyX9I6g2lCx_BZvY2-gcNCTJAJqfxiOrUx1z0GJ,46.65,46.65,54.05,59.95,54.05,51.099500000000006,True,LOW_SALES_3PLUS_MONTHS,1535583600000
176079749,Sticker | Golden | Berlin 2019,Sticker | Golden | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtQubahLgkuhqudJG8W6Irjx4OPkab3Y-_Swz8Au5wm07CY9tvz2lKwqEc_YGr1dpjVLFH1HmorWQ,0.03,0.03,0.03,0.05,0.03,0.03,False,False,1565737200000
175945272,Sticker | Golden | Boston 2018,Sticker | Golden | Boston 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtQubahLgku0qSZI24V6trnkdeOx6fwZbjSk20GusB33OuYpNz2jAS3-ktkYT2nJ5jVLFGKluEQXQ,0.6,0.36,0.67,0.97,0.67,0.672,True,LOW_SALES_3PLUS_MONTHS,1513728000000
176036682,Sticker | Golden | Katowice 2019,Sticker | Golden | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1Qib2qJwNl3b3JdG1H7tiwxdXdz_KhZOyBwjwF7pYj2erDod-t3VWy_kdtMT-hINTAbEZgNipHMlk5,0.39,0.19,0.35,0.75,0.35,0.324,True,LOW_SALES_MONTH,1549497600000
176004454,Sticker | Golden | London 2018,Sticker | Golden | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59IjtQubahLgku16eQJW5EvYvkw9jZzqatNe-FxjsE7JMo2L7C9tug2wPh-kdoYG-gd5jVLFEBTSnvnA,0.73,0.23,1.39,2.88,1.08,0.681,True,LOW_SALES_WEEK,1535583600000
7320834,Sticker | Good Game,Sticker | Good Game,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEXTTOG_xJ2cVFJ7IQNWu7_rKFU31aHJdWwSuo-wktaKxKahYeuAwzlUupwg3b-UpImk0AzgqkE5NnezetFn0oSnzw,2.48,1.08,2.23,2.57,2.28,2.357,False,False,1393545600000
7320995,Sticker | Good Luck,Sticker | Good Luck,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEXTTOG_xJ2cVFJ7IQhCtbHreVYz0KudIW0VuoXhktLalPL3au3QxDNU7cYm2rHCodX23QPjqBE-YXezetEpsHrLPw,1.33,0.82,1.22,1.42,1.22,1.26,False,False,1393545600000
176327072,Sticker | Good Sports,Sticker | Good Sports,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReX0vfFrTi0MPbVWJkJBRSpIWpKhVn1r2cdG9H7t3iwtmJxvL3YO7XlD8FsJEm0rqU89Wl0AOx-0A9MGjwdtOcbEZgNivnbY9X,0.03,0.03,0.03,0.06,0.03,0.031,False,False,1660683600000
176327070,Sticker | Good Versus Evil,Sticker | Good Versus Evil,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReX0vfFrTi0MDcV2JiIBZEo6maLhFp38zYcC1H_uO6lZKMkrn3ZbqHlzoEu5V02O3E99qsilbtqRA_MWH3JtWddVc6aVyB_1W6wby8m9bi62ir7aVK,0.25,0.2,0.25,0.29,0.25,0.25,False,False,1660683600000
176079796,Sticker | Gratisfaction (Foil) | Berlin 2019,Sticker | Gratisfaction (Foil) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtQpLuxIhRm0vDceDJM09q5nYzFzqOtN7iAxz4JsJQk37_FpY6i3FW38xA4YW2ndYbGcwBqaF3RqFC_xfCv28F-GZHXzA,0.14,0.08,0.13,0.18,0.13,0.131,True,LOW_SALES_WEEK,1565737200000
176036668,Sticker | Gratisfaction (Foil) | Katowice 2019,Sticker | Gratisfaction (Foil) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1Qib23KhNpwPXJcilL49KJko-Cm7n2ar3UwWgG7pRwib2Sotig0Ay2_xE-ZDr1IIaVJ1U3ZFzT-gC8k-ntm9bi67eBtX9E,1.45,0.23,1.11,1.66,1.14,1.105,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176080068,Sticker | Gratisfaction (Gold) | Berlin 2019,Sticker | Gratisfaction (Gold) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtQpLuxIhRm0vDceDJM09u5mITFwvL1ZuyEkD0IsZwh0r7Aod_32VLj_0U6Ym70JISXcVQ6ZQ7VrwTskvCv28FzNfjv2g,4.58,2.65,3.88,5.75,3.89,3.8235,True,LOW_SALES_3PLUS_MONTHS,1565737200000
176036753,Sticker | Gratisfaction (Gold) | Katowice 2019,Sticker | Gratisfaction (Gold) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1Qib23KhNpwPXJcilL49KJk4-Hk7miZOmAwzlSvcco37-TrYmi3QLh_BFoNzz7JNScIQY3MAqBr1fskLrrm9bi65nO9Wz0,20.1,20.1,23.83,27.21,23.83,25.339,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176079707,Sticker | Gratisfaction | Berlin 2019,Sticker | Gratisfaction | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtQpLuxIhRm0vDceDJMot-ylYXblqL3MrrXxT4DuJF0273ArN6jilfl-UBkMWvwcoDHJFVraF3Oug_p0J3wf3I,0.03,0.03,0.03,0.05,0.03,0.031,False,False,1565737200000
176036802,Sticker | Gratisfaction | Katowice 2019,Sticker | Gratisfaction | Katowice 2019,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1Qib23KhNpwPXJcilL49L4w9DTkq6nZO6Jzz9VscEh0uqX9NqsiVK2rUM6YWmiJNKWJlRtNV_V-k_-n7lnhuy9vA,0.16,0.07,0.15,0.22,0.14,0.134,True,LOW_SALES_MONTH,1549497600000
176079803,Sticker | Grayhound Gaming (Foil) | Berlin 2019,Sticker | Grayhound Gaming (Foil) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHFpmJB1osLWsJ0kwi6GQIzlEuo-3wtTZkqOsNeLQkG0J7pIh2euRpNigiwe18hBoMj37OsbLJVem58rI,0.96,0.56,0.96,1.32,0.9,0.905,True,LOW_SALES_WEEK,1565737200000
176036658,Sticker | Grayhound Gaming (Foil) | Katowice 2019,Sticker | Grayhound Gaming (Foil) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7IhZWr4WjJA5snfGYIjhBuYrvwtfcxq-mauiCzm5VupVyju2Uo4mk3VHk-xZtZWrycIGLMlhp957zHLU,1.01,1.01,2.22,3.34,2.2,2.2515,True,LOW_SALES_MONTH,1549497600000
176339493,Sticker | Grayhound Gaming (Glitter) | Rio 2022,Sticker | Grayhound Gaming (Glitter) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mMjBUkRLIgheoq6gOThs0uHPdHMTu4W1ldjTzvOlMePVwTwA6Zxwie2S8Y702Aexr0VvNm-iJISTdAdvfxiOrR9o2BlP,0.09,0.07,0.1,0.13,0.1,0.093,False,False,1666389600000
176339831,Sticker | Grayhound Gaming (Gold) | Rio 2022,Sticker | Grayhound Gaming (Gold) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mMjBUkRLIgtbsoWpKhVn1r3NdWoRu4TkxNPewqOtYOrUxjlS7sEn2bGZpdWjiQTsrhJpNz_zcISQbEZgNv2XyRq0,8.43,5.84,7.95,11.22,7.72,7.435,False,False,1666389600000
176079805,Sticker | Grayhound Gaming (Holo) | Berlin 2019,Sticker | Grayhound Gaming (Holo) | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHFpmJB1ovrWpJEk5hvCQJWlBud3ixoTSwPP3Z-2EwGhXv5Jyj7nHpYqmjAbk8kZoNWv3OsbLJT1JEDOK,0.26,0.16,0.24,0.28,0.23,0.229,False,False,1565737200000
176036614,Sticker | Grayhound Gaming (Holo) | Katowice 2019,Sticker | Grayhound Gaming (Holo) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7IhZWr4WtJAtvnaTKIjwQutizw9TYwqekZrrXzjgFupEn3-yZ8d-t3wXi_kRta2H0J9eLMlhpiaM3Lxk,2.15,1.06,2.23,2.77,2.32,2.35,False,False,1549497600000
176339623,Sticker | Grayhound Gaming (Holo) | Rio 2022,Sticker | Grayhound Gaming (Holo) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mMjBUkRLLQtbuYWpKhVn1r3Od2VEuYrhl9OOlqT1Mb-CwzxTsJdw27zEoN33iVXjrRZsMWD7d4PEbEZgNhsUeLAD,1.14,0.54,1.0,1.39,0.91,0.8,False,False,1666389600000
176080039,Sticker | Grayhound Gaming | Berlin 2019,Sticker | Grayhound Gaming | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHFpmJB0Z4bvyL1cyi6KdcD5E6oSzw9PTkvGgYL-FlzwAsZxzie_C84_z2FLs-V0sPT6_0xRHvQ,0.31,0.16,0.28,0.41,0.28,0.28,True,LOW_SALES_MONTH,1565737200000
176036899,Sticker | Grayhound Gaming | Katowice 2019,Sticker | Grayhound Gaming | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7IhZWr_T9f1Q1gaqacjsWuY_lxNDYwKSkNbjTxjtVv5Qm2OzD9t2hjgK1rhU6fSmtcwlv5FX8,0.78,0.46,0.74,0.97,0.73,0.7275,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176339520,Sticker | Grayhound Gaming | Rio 2022,Sticker | Grayhound Gaming | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mMjBUkRLKQVFsb_rLl45h_aQJ2sT7Y_mxNWKxfOlZ-mFxDMHupN33bqV8YiljVfjqURlNXezetEIx2hw5w,0.03,0.03,0.03,0.03,0.03,0.03,False,False,1666389600000
