itemID,itemType,itemMarketName,medianPrice
36746060,Weapon,★ StatTrak™ M9 Bayonet | Marble Fade,
8994357,Weapon,StatTrak™ M4A4 | Howl,367.09
9198092,Weapon,StatTrak™ M4A4 | Howl,152.8
164685995,Weapon,★ Karambit | Lore,
159772160,Weapon,★ M9 Bayonet | Lore,1318.79
175861770,Weapon,★ StatTrak™ M9 Bayonet | Lore,1222.07
175891633,Weapon,★ StatTrak™ Falchion Knife | Doppler,528.05
14977513,Weapon,AWP | Dragon Lore,1548.84
175869988,Weapon,★ StatTrak™ Bayonet | Black Laminate,412.11
13021137,Weapon,★ Huntsman Knife | Crimson Web,1094.46
34456538,Weapon,★ Bayonet | Ultraviolet,1047.74
175873612,Weapon,★ StatTrak™ Karambit | Autotronic,1324.55
49679904,Weapon,AWP | Medusa,1327.63
47278017,Weapon,★ Karambit | Ultraviolet,700.0
20120134,Weapon,★ StatTrak™ Butterfly Knife | Case Hardened,400.55
1698145,Weapon,StatTrak™ AK-47 | Fire Serpent,1272.74
165382336,Weapon,★ StatTrak™ Karambit | Gamma Doppler,860.0
11121500,Weapon,★ StatTrak™ M9 Bayonet | Blue Steel,
5659628,Weapon,★ M9 Bayonet | Night,573.79
163408356,Weapon,★ StatTrak™ Flip Knife | Freehand,166.97
2420089,Weapon,Souvenir Galil AR | Sage Spray,13.16
175892485,Weapon,★ StatTrak™ M9 Bayonet | Gamma Doppler,
2420769,Weapon,Souvenir M4A1-S | Nitro,69.0
19012667,Weapon,★ StatTrak™ Karambit | Fade,614.58
2358826,Weapon,★ Karambit | Urban Masked,1437.5
14698943,Weapon,★ StatTrak™ Bayonet | Fade,397.13
175892504,Weapon,★ StatTrak™ Shadow Daggers | Doppler,859.03
14980583,Weapon,AWP | Dragon Lore,878.24
175894061,Weapon,★ Butterfly Knife | Ultraviolet,859.09
24265049,Weapon,StatTrak™ AK-47 | Wasteland Rebel,
2137110,Weapon,★ Flip Knife | Crimson Web,
175855753,Weapon,★ StatTrak™ Karambit | Bright Water,237.12
31764246,Weapon,★ StatTrak™ Butterfly Knife | Scorched,392.8
165975555,Weapon,★ StatTrak™ Bayonet | Gamma Doppler,796.51
175897789,Weapon,★ StatTrak™ Huntsman Knife | Damascus Steel,
79020875,Weapon,★ StatTrak™ Shadow Daggers | Fade,284.22
8990314,Weapon,StatTrak™ M4A4 | Howl,216.76
16003082,Weapon,★ StatTrak™ Bayonet | Safari Mesh,387.91
10214755,Weapon,★ StatTrak™ Bayonet | Blue Steel,548.94
39030416,Weapon,★ StatTrak™ Karambit | Tiger Tooth,
175879325,Weapon,★ StatTrak™ M9 Bayonet | Autotronic,1589.47
24826973,Weapon,★ StatTrak™ Butterfly Knife | Safari Mesh,317.29
175854013,Weapon,★ StatTrak™ M9 Bayonet | Black Laminate,899.9
175892897,Weapon,★ StatTrak™ Huntsman Knife | Night,
66108157,Weapon,★ Falchion Knife | Crimson Web,649.99
45199900,Weapon,★ StatTrak™ M9 Bayonet | Tiger Tooth,865.89
175903439,Weapon,★ Huntsman Knife | Ultraviolet,265.0
162242859,Weapon,★ Bowie Knife | Crimson Web,650.75
2428335,Weapon,Souvenir XM1014 | Blue Steel,23.45
144659433,Weapon,★ Bowie Knife | Urban Masked,133.7
175906728,Weapon,★ StatTrak™ Huntsman Knife | Tiger Tooth,283.85
18489345,Weapon,★ StatTrak™ Butterfly Knife | Urban Masked,338.75
175911453,Weapon,★ StatTrak™ Shadow Daggers | Damascus Steel,112.03
83132049,Weapon,★ StatTrak™ Shadow Daggers | Safari Mesh,188.16
175914380,Weapon,Souvenir R8 Revolver | Bone Mask,286.38
175705011,Weapon,★ StatTrak™ M9 Bayonet | Lore,1702.23
11122142,Weapon,★ StatTrak™ Karambit | Case Hardened,950.89
163564502,Weapon,★ StatTrak™ Karambit | Lore,1750.0
175915691,Weapon,★ StatTrak™ Butterfly Knife | Damascus Steel,387.94
175915919,Weapon,★ StatTrak™ Bowie Knife | Damascus Steel,165.38
14718292,Weapon,★ StatTrak™ Flip Knife | Forest DDPAT,172.25
175910202,Weapon,★ StatTrak™ Butterfly Knife | Doppler,
175916742,Weapon,★ StatTrak™ Butterfly Knife | Damascus Steel,1366.35
11316265,Weapon,★ StatTrak™ M9 Bayonet | Case Hardened,
1338767,Weapon,★ Bayonet | Crimson Web,380.95
10470705,Weapon,★ StatTrak™ Gut Knife | Urban Masked,139.75
14086615,Weapon,★ StatTrak™ Karambit | Blue Steel,412.79
175921022,Weapon,★ StatTrak™ Bowie Knife | Urban Masked,
16959537,Weapon,★ StatTrak™ Huntsman Knife | Case Hardened,377.41
175921642,Weapon,★ StatTrak™ Falchion Knife | Ultraviolet,702.91
14983806,Weapon,★ StatTrak™ Butterfly Knife | Forest DDPAT,382.11
2431487,Weapon,Souvenir MAG-7 | Bulldozer,212.75
175926510,Weapon,★ StatTrak™ Butterfly Knife | Tiger Tooth,977.0
146748041,Weapon,★ StatTrak™ Bowie Knife | Case Hardened,576.58
175909819,Weapon,Souvenir R8 Revolver | Bone Mask,1715.32
2417026,Weapon,Souvenir M4A1-S | Boreal Forest,83.56
8993617,Weapon,StatTrak™ M4A4 | Howl,310.8
36579624,Weapon,★ StatTrak™ Butterfly Knife | Boreal Forest,370.99
11107741,Weapon,★ StatTrak™ Bayonet | Case Hardened,406.76
17508247,Weapon,★ StatTrak™ Butterfly Knife | Night,408.2
175955926,Weapon,★ StatTrak™ Karambit | Black Laminate,529.34
176000191,Weapon,★ Ursus Knife,498.79
176000215,Weapon,★ Navaja Knife,160.4
176000046,Weapon,★ Talon Knife,836.91
176000338,Weapon,★ StatTrak™ Talon Knife | Boreal Forest,304.47
176000213,Weapon,★ Stiletto Knife,667.86
176000448,Weapon,★ StatTrak™ Navaja Knife,150.0
176000616,Weapon,★ StatTrak™ Talon Knife,539.27
176000494,Weapon,★ Talon Knife | Night Stripe,310.6
176000753,Weapon,★ StatTrak™ Stiletto Knife,405.83
176000903,Weapon,★ StatTrak™ Ursus Knife,290.62
176001078,Weapon,★ Stiletto Knife | Night Stripe,460.0
176001320,Weapon,★ StatTrak™ Ursus Knife | Scorched,122.47
176001623,Weapon,★ StatTrak™ Talon Knife | Scorched,268.0
176001717,Weapon,★ Talon Knife | Stained,412.88
176001631,Weapon,★ StatTrak™ Talon Knife | Urban Masked,270.15
176001755,Weapon,★ Ursus Knife | Fade,
176001933,Weapon,★ StatTrak™ Navaja Knife | Urban Masked,80.64
176002298,Weapon,★ Stiletto Knife | Safari Mesh,
176001318,Weapon,★ StatTrak™ Stiletto Knife | Night Stripe,202.84
176002572,Weapon,★ Talon Knife | Forest DDPAT,485.16
176002690,Weapon,★ StatTrak™ Bowie Knife | Ultraviolet,782.05
176002917,Weapon,★ Stiletto Knife | Stained,362.97
176003662,Weapon,★ StatTrak™ Ursus Knife | Crimson Web,330.77
176004755,Weapon,★ StatTrak™ Stiletto Knife | Boreal Forest,195.74
176003464,Weapon,★ Stiletto Knife | Case Hardened,636.35
176005805,Weapon,★ StatTrak™ Talon Knife | Boreal Forest,284.09
176007773,Weapon,★ StatTrak™ Shadow Daggers | Ultraviolet,283.72
176003496,Weapon,★ StatTrak™ Talon Knife | Crimson Web,435.52
176007034,Weapon,Souvenir SG 553 | Integrale,
176006886,Weapon,Souvenir Dual Berettas | Twin Turbo,150.0
176006451,Weapon,Souvenir Glock-18 | Nuclear Garden,93.75
176009145,Weapon,★ StatTrak™ Ursus Knife | Blue Steel,157.48
176010207,Weapon,★ StatTrak™ Navaja Knife | Stained,100.19
176010157,Weapon,★ StatTrak™ Ursus Knife | Night Stripe,139.99
176010420,Weapon,★ StatTrak™ Ursus Knife | Fade,
176000354,Weapon,★ StatTrak™ Stiletto Knife | Safari Mesh,
176010620,Weapon,★ StatTrak™ Navaja Knife | Blue Steel,98.88
176001864,Weapon,★ StatTrak™ Talon Knife | Safari Mesh,252.62
176011109,Weapon,★ Navaja Knife | Boreal Forest,
176011463,Weapon,★ Ursus Knife | Forest DDPAT,
176011718,Weapon,★ StatTrak™ Stiletto Knife | Urban Masked,155.47
176010998,Weapon,★ Stiletto Knife | Forest DDPAT,
176011401,Weapon,★ StatTrak™ Stiletto Knife | Stained,254.45
176012734,Weapon,★ StatTrak™ Navaja Knife | Night Stripe,109.51
176012860,Weapon,★ StatTrak™ Ursus Knife | Stained,
176011477,Weapon,★ Navaja Knife | Safari Mesh,130.28
176013198,Weapon,★ StatTrak™ Ursus Knife | Safari Mesh,209.6
176002898,Weapon,★ Talon Knife | Blue Steel,635.7
159859166,Weapon,Souvenir AWP | Pink DDPAT,665.27
176010542,Weapon,★ StatTrak™ Navaja Knife | Urban Masked,92.51
176003900,Weapon,★ StatTrak™ Stiletto Knife | Crimson Web,305.67
176017612,Weapon,★ Navaja Knife | Urban Masked,153.72
176018431,Weapon,★ StatTrak™ Navaja Knife | Urban Masked,77.5
176013105,Weapon,★ Stiletto Knife | Fade,747.13
176009688,Weapon,★ Stiletto Knife | Urban Masked,264.14
176023609,Weapon,★ StatTrak™ Stiletto Knife | Urban Masked,186.62
176017537,Weapon,★ StatTrak™ Navaja Knife | Fade,252.67
176026690,Weapon,★ Talon Knife | Night Stripe,
176007416,Weapon,★ StatTrak™ Ursus Knife | Slaughter,334.66
176029878,Weapon,★ Ursus Knife | Safari Mesh,155.64
176028913,Weapon,★ StatTrak™ Ursus Knife | Forest DDPAT,120.62
176030593,Weapon,★ StatTrak™ Talon Knife | Boreal Forest,550.91
176019719,Weapon,★ Navaja Knife | Crimson Web,
176031717,Weapon,★ StatTrak™ Stiletto Knife | Fade,
10090165,Weapon,★ StatTrak™ Gut Knife | Safari Mesh,400.0
176018890,Weapon,★ StatTrak™ Navaja Knife | Boreal Forest,83.94
176033320,Weapon,★ StatTrak™ Ursus Knife | Blue Steel,255.48
176034316,Weapon,★ StatTrak™ Navaja Knife | Safari Mesh,
176034873,Weapon,★ StatTrak™ Navaja Knife | Night Stripe,499.87
176032544,Weapon,★ StatTrak™ Talon Knife | Case Hardened,730.74
176031087,Weapon,★ StatTrak™ Ursus Knife | Crimson Web,266.69
176020871,Weapon,★ StatTrak™ Ursus Knife | Case Hardened,
66279685,Weapon,★ StatTrak™ Gut Knife | Ultraviolet,575.0
176037573,Weapon,★ StatTrak™ Navaja Knife | Urban Masked,
176038553,Weapon,★ StatTrak™ Talon Knife | Blue Steel,972.86
176035833,Weapon,★ StatTrak™ Stiletto Knife | Forest DDPAT,153.82
176038196,Weapon,★ Ursus Knife | Boreal Forest,137.72
176041409,Weapon,★ StatTrak™ Talon Knife | Night Stripe,299.88
176042584,Weapon,M4A4 | The Emperor,82.54
176042569,Weapon,M4A4 | The Emperor,136.78
176042657,Weapon,M4A4 | The Emperor,43.31
176042742,Weapon,M4A4 | The Emperor,313.5
176042634,Weapon,StatTrak™ M4A4 | The Emperor,165.38
176042647,Weapon,StatTrak™ M4A4 | The Emperor,420.78
176042682,Weapon,★ Stiletto Knife | Damascus Steel,282.0
176042809,Weapon,★ Talon Knife | Doppler,856.08
176042840,Weapon,★ Ursus Knife | Doppler,446.73
176042666,Weapon,M4A4 | The Emperor,62.83
176042734,Weapon,StatTrak™ M4A4 | The Emperor,85.01
12443209,Weapon,★ StatTrak™ Karambit | Boreal Forest,399.99
176043466,Weapon,★ StatTrak™ Navaja Knife | Case Hardened,202.7
176044291,Weapon,★ StatTrak™ Ursus Knife | Doppler,687.93
176044503,Weapon,★ StatTrak™ Ursus Knife | Ultraviolet,153.17
176045713,Weapon,★ StatTrak™ Ursus Knife | Tiger Tooth,336.35
176045828,Weapon,★ StatTrak™ Talon Knife | Marble Fade,
176049268,Weapon,★ StatTrak™ Navaja Knife | Marble Fade,219.26
176049537,Weapon,★ StatTrak™ Navaja Knife | Doppler,283.75
176049961,Weapon,★ StatTrak™ Ursus Knife | Damascus Steel,134.92
176031545,Weapon,★ Talon Knife | Safari Mesh,390.0
176051454,Weapon,★ StatTrak™ Stiletto Knife | Doppler,545.44
176050570,Weapon,★ StatTrak™ Ursus Knife | Rust Coat,133.31
176050463,Weapon,★ Stiletto Knife | Crimson Web,
176057010,Weapon,★ StatTrak™ Navaja Knife | Rust Coat,93.57
176057824,Weapon,★ StatTrak™ Talon Knife | Damascus Steel,391.02
176055276,Weapon,★ StatTrak™ Stiletto Knife | Tiger Tooth,496.61
176072145,Weapon,★ StatTrak™ Navaja Knife | Damascus Steel,91.69
176057413,Weapon,★ StatTrak™ Ursus Knife | Marble Fade,419.37
176074553,Weapon,★ StatTrak™ Stiletto Knife | Damascus Steel,294.0
176075976,Weapon,★ StatTrak™ Talon Knife | Scorched,341.01
176076761,Weapon,★ Talon Knife | Boreal Forest,459.79
176021516,Weapon,★ StatTrak™ Talon Knife | Fade,
13188729,Weapon,★ StatTrak™ Huntsman Knife | Crimson Web,127.8
176056596,Weapon,★ StatTrak™ Talon Knife | Tiger Tooth,595.77
176084464,Weapon,★ StatTrak™ Navaja Knife | Forest DDPAT,
176077821,Weapon,★ StatTrak™ Talon Knife | Urban Masked,
176054680,Weapon,★ StatTrak™ Talon Knife | Doppler,1045.76
176089338,Weapon,X-Ray P250 Package,2.84
176091942,Weapon,★ Classic Knife,590.56
176091951,Weapon,★ StatTrak™ Classic Knife,419.99
176092137,Weapon,★ StatTrak™ Classic Knife | Crimson Web,368.88
12091458,Weapon,★ StatTrak™ Bayonet | Urban Masked,377.91
176092069,Weapon,★ StatTrak™ Classic Knife | Boreal Forest,137.33
176092120,Weapon,★ StatTrak™ Classic Knife | Safari Mesh,129.98
176092132,Weapon,★ StatTrak™ Classic Knife | Slaughter,439.8
176092357,Weapon,★ Classic Knife | Safari Mesh,195.73
176092141,Weapon,★ StatTrak™ Classic Knife | Urban Masked,156.2
176092398,Weapon,★ StatTrak™ Classic Knife | Forest DDPAT,268.79
176092515,Weapon,★ Classic Knife | Boreal Forest,284.0
176093492,Weapon,★ StatTrak™ Classic Knife | Stained,235.89
176073607,Weapon,★ Talon Knife | Ultraviolet,
176094821,Weapon,★ StatTrak™ Stiletto Knife | Marble Fade,544.24
176096401,Weapon,Special Agent Ava | FBI,13.71
176096416,Weapon,'The Doctor' Romanov | Sabre,6.54
176096555,Weapon,3rd Commando Company | KSK,4.91
176096463,Weapon,Lt. Commander Ricksaw | NSWC SEAL,9.91
176096473,Weapon,The Elite Mr. Muhlik | Elite Crew,4.16
176096437,Weapon,Seal Team 6 Soldier | NSWC SEAL,4.07
176096539,Weapon,Blackwolf | Sabre,3.38
176096392,Weapon,Rezan The Ready | Sabre,3.24
176096507,Weapon,'Two Times' McCoy | USAF TACP,2.63
176096486,Weapon,Slingshot | Phoenix,2.9
176096519,Weapon,Buckshot | NSWC SEAL,2.3
176096475,Weapon,Maximus | Sabre,1.82
176096497,Weapon,B Squadron Officer | SAS,5.26
176096562,Weapon,Osiris | Elite Crew,1.54
176096394,Weapon,Dragomir | Sabre,1.99
176096520,Weapon,Prof. Shahmat | Elite Crew,1.86
176096516,Weapon,Operator | FBI SWAT,3.37
176096419,Weapon,Soldier | Phoenix,1.76
176096444,Weapon,Enforcer | Phoenix,2.11
176096492,Weapon,Michael Syfers  | FBI Sniper,3.2
176096538,Weapon,Markus Delrow | FBI HRT,2.19
176096496,Weapon,Ground Rebel  | Elite Crew,1.37
176097463,Weapon,★ Paracord Knife,427.23
176097611,Weapon,★ Skeleton Knife | Crimson Web,1282.47
176097606,Weapon,AWP | Gungnir,1667.92
176097663,Weapon,AWP | Gungnir,1041.56
176097680,Weapon,AWP | The Prince,
176097523,Weapon,★ Skeleton Knife | Fade,1772.98
176097581,Weapon,AK-47 | Wild Lotus,1326.29
176097569,Weapon,★ StatTrak™ Skeleton Knife | Scorched,319.28
176097621,Weapon,★ StatTrak™ Survival Knife | Night Stripe,129.39
176097527,Weapon,AWP | The Prince,1610.82
176097701,Weapon,★ Survival Knife | Crimson Web,238.23
176097840,Weapon,AWP | The Prince,
176097685,Weapon,★ StatTrak™ Paracord Knife | Forest DDPAT,139.31
176097602,Weapon,★ Nomad Knife | Fade,984.24
176097784,Weapon,★ Survival Knife | Urban Masked,209.3
176097528,Weapon,★ StatTrak™ Nomad Knife | Boreal Forest,173.38
176097609,Weapon,AWP | The Prince,677.36
176097788,Weapon,★ StatTrak™ Skeleton Knife | Boreal Forest,270.62
176097705,Weapon,★ StatTrak™ Skeleton Knife,946.0
176097709,Weapon,★ Skeleton Knife | Boreal Forest,290.31
176097585,Weapon,★ StatTrak™ Paracord Knife,263.85
176097691,Weapon,★ StatTrak™ Skeleton Knife | Case Hardened,619.0
176097457,Weapon,★ Skeleton Knife | Urban Masked,305.91
176097893,Weapon,★ StatTrak™ Survival Knife | Forest DDPAT,143.8
176097590,Weapon,Negev | Mjölnir,273.76
176097545,Weapon,★ Skeleton Knife | Blue Steel,505.75
176097535,Weapon,AWP | Gungnir,1715.07
176097591,Weapon,★ Skeleton Knife | Forest DDPAT,309.54
176097661,Weapon,★ Nomad Knife | Boreal Forest,218.25
176097790,Weapon,★ Nomad Knife | Scorched,149.68
176097603,Weapon,AK-47 | Wild Lotus,1185.45
176097760,Weapon,★ StatTrak™ Survival Knife | Safari Mesh,108.03
176097393,Weapon,★ StatTrak™ Nomad Knife,456.98
176097648,Weapon,★ StatTrak™ Survival Knife | Case Hardened,175.18
176097703,Weapon,★ Survival Knife | Stained,149.0
176097757,Weapon,★ StatTrak™ Skeleton Knife | Fade,1715.0
176097704,Weapon,★ Paracord Knife | Scorched,123.99
176097618,Weapon,★ Survival Knife | Fade,444.83
176097835,Weapon,★ Skeleton Knife | Crimson Web,1350.0
176097759,Weapon,★ StatTrak™ Skeleton Knife | Blue Steel,448.49
176098011,Weapon,★ StatTrak™ Skeleton Knife | Urban Masked,284.23
176098007,Weapon,★ StatTrak™ Nomad Knife | Boreal Forest,217.0
176097582,Weapon,★ StatTrak™ Nomad Knife | Case Hardened,345.33
176097538,Weapon,Negev | Mjölnir,
176097852,Weapon,★ StatTrak™ Skeleton Knife | Crimson Web,
176097876,Weapon,★ StatTrak™ Skeleton Knife | Boreal Forest,317.47
176097883,Weapon,★ Skeleton Knife | Crimson Web,1423.75
176097888,Weapon,★ Paracord Knife | Urban Masked,180.24
176097697,Weapon,★ Paracord Knife | Urban Masked,112.62
176096910,Weapon,★ Nomad Knife,749.85
176097124,Weapon,★ Skeleton Knife,1204.37
