itemID,itemType,itemMarketName,medianPrice
176209205,Sticker,Sticker | Hello Galil AR (Gold),1.59
176209553,Sticker,Sticker | Hello CZ75-Auto (Gold),1.42
176209596,Sticker,Sticker | Hello M4A1-S (Gold),3.61
176209640,Sticker,Sticker | Hello P90 (Gold),1.74
176209548,Sticker,Sticker | Hello AUG (Gold),1.51
176209460,Sticker,Sticker | Hello P90,0.21
176209318,Sticker,Sticker | Hello AWP (Gold),7.5
176209550,Sticker,Sticker | Hello UMP-45,0.23
176209204,Sticker,Sticker | Hello AUG,0.19
176209474,Sticker,Sticker | Hello UMP-45 (Gold),4.31
176209331,Sticker,Sticker | Battle Scarred (Holo),11.35
176209554,Sticker,Sticker | Hello FAMAS (Gold),1.93
176209258,Sticker,Sticker | Broken Fang (Holo),1.64
176209325,Sticker,Sticker | Hello FAMAS,0.14
176222773,Sticker,Sticker | Gen.G (Foil) | 2020 RMR,0.3
176222796,Sticker,Sticker | North (Gold) | 2020 RMR,2.5
176222793,Sticker,Sticker | Gen.G (Gold) | 2020 RMR,2.26
176222787,Sticker,Sticker | Gen.G (Holo) | 2020 RMR,0.11
176222799,Sticker,Sticker | ESPADA (Foil) | 2020 RMR,0.28
176222769,Sticker,Sticker | North (Foil) | 2020 RMR,0.64
176222784,Sticker,Sticker | Boom (Gold) | 2020 RMR,2.6
176222776,Sticker,Sticker | BIG (Foil) | 2020 RMR,0.29
176222794,Sticker,Sticker | Nemiga (Foil) | 2020 RMR,0.46
176222704,Sticker,2020 RMR Legends,0.36
176222718,Sticker,2020 RMR Challengers,0.35
176222711,Sticker,2020 RMR Contenders,0.36
176222709,Sticker,Sticker | Natus Vincere | 2020 RMR,0.04
176222731,Sticker,Sticker | Natus Vincere (Holo) | 2020 RMR,0.37
176222800,Sticker,Sticker | Natus Vincere (Gold) | 2020 RMR,5.57
176222804,Sticker,Sticker | TYLOO (Gold) | 2020 RMR,14.12
176222712,Sticker,Sticker | Spirit | 2020 RMR,0.03
176222772,Sticker,Sticker | TYLOO (Foil) | 2020 RMR,2.1
176222762,Sticker,Sticker | Natus Vincere (Foil) | 2020 RMR,0.85
176222710,Sticker,Sticker | Vitality | 2020 RMR,0.03
176222725,Sticker,Sticker | FURIA | 2020 RMR,0.03
176222723,Sticker,Sticker | Ninjas in Pyjamas | 2020 RMR,0.03
176222716,Sticker,Sticker | Astralis | 2020 RMR,0.03
176222745,Sticker,Sticker | FURIA (Holo) | 2020 RMR,0.22
176222714,Sticker,Sticker | Spirit (Holo) | 2020 RMR,0.33
176222738,Sticker,Sticker | TYLOO | 2020 RMR,0.09
176222774,Sticker,Sticker | TYLOO (Holo) | 2020 RMR,0.82
176222734,Sticker,Sticker | Fnatic | 2020 RMR,0.04
176222746,Sticker,Sticker | Liquid (Holo) | 2020 RMR,0.52
176222722,Sticker,Sticker | 100 Thieves | 2020 RMR,0.03
176222743,Sticker,Sticker | Heroic | 2020 RMR,0.03
176222775,Sticker,Sticker | Spirit (Foil) | 2020 RMR,1.38
176222736,Sticker,Sticker | G2 | 2020 RMR,0.05
176222777,Sticker,Sticker | FURIA (Gold) | 2020 RMR,3.95
176222727,Sticker,Sticker | GODSENT | 2020 RMR,0.03
176222713,Sticker,Sticker | Evil Geniuses | 2020 RMR,0.03
176222741,Sticker,Sticker | Liquid | 2020 RMR,0.03
176222747,Sticker,Sticker | FaZe | 2020 RMR,0.05
176222732,Sticker,Sticker | OG | 2020 RMR,0.03
176222754,Sticker,Sticker | Astralis (Holo) | 2020 RMR,0.39
176222783,Sticker,Sticker | Vitality (Gold) | 2020 RMR,2.96
176222728,Sticker,Sticker | Vitality (Holo) | 2020 RMR,0.13
176222724,Sticker,Sticker | Fnatic (Holo) | 2020 RMR,0.37
176222751,Sticker,Sticker | 100 Thieves (Holo) | 2020 RMR,0.09
176222735,Sticker,Sticker | Virtus.pro | 2020 RMR,0.03
176222779,Sticker,Sticker | G2 (Gold) | 2020 RMR,14.01
176222791,Sticker,Sticker | Spirit (Gold) | 2020 RMR,3.15
176222757,Sticker,Sticker | 100 Thieves (Gold) | 2020 RMR,2.17
176222790,Sticker,Sticker | Astralis (Foil) | 2020 RMR,0.82
176222733,Sticker,Sticker | Ninjas in Pyjamas (Holo) | 2020 RMR,0.12
176222755,Sticker,Sticker | Boom (Holo) | 2020 RMR,0.23
176222719,Sticker,Sticker | BIG | 2020 RMR,0.03
176222729,Sticker,Sticker | Boom | 2020 RMR,0.03
176222771,Sticker,Sticker | FURIA (Foil) | 2020 RMR,0.47
176222749,Sticker,Sticker | Heroic (Foil) | 2020 RMR,0.31
176222737,Sticker,Sticker | Fnatic (Foil) | 2020 RMR,1.12
176222756,Sticker,Sticker | GODSENT (Gold) | 2020 RMR,4.1
176222770,Sticker,Sticker | BIG (Gold) | 2020 RMR,3.07
176222805,Sticker,Sticker | Nemiga (Gold) | 2020 RMR,3.52
176222764,Sticker,Sticker | FaZe (Foil) | 2020 RMR,1.11
176222778,Sticker,Sticker | Virtus.pro (Foil) | 2020 RMR,0.72
176222767,Sticker,Sticker | Evil Geniuses (Foil) | 2020 RMR,0.32
176222789,Sticker,Sticker | Boom (Foil) | 2020 RMR,0.32
176222744,Sticker,Sticker | Renegades (Holo) | 2020 RMR,0.13
176222753,Sticker,Sticker | ESPADA (Holo) | 2020 RMR,0.09
176222801,Sticker,Sticker | Astralis (Gold) | 2020 RMR,3.26
176222730,Sticker,Sticker | OG (Holo) | 2020 RMR,0.18
176222768,Sticker,Sticker | Vitality (Foil) | 2020 RMR,0.39
176222763,Sticker,Sticker | Nemiga | 2020 RMR,0.03
176222765,Sticker,Sticker | Heroic (Holo) | 2020 RMR,0.14
176222760,Sticker,Sticker | G2 (Holo) | 2020 RMR,0.52
176222707,Sticker,Sticker | FaZe (Holo) | 2020 RMR,0.38
176222761,Sticker,Sticker | North | 2020 RMR,0.03
176222748,Sticker,Sticker | Liquid (Foil) | 2020 RMR,0.77
176222795,Sticker,Sticker | Liquid (Gold) | 2020 RMR,6.69
176222708,Sticker,Sticker | Evil Geniuses (Holo) | 2020 RMR,0.09
176222721,Sticker,Sticker | 100 Thieves (Foil) | 2020 RMR,0.29
176222750,Sticker,Sticker | ESPADA | 2020 RMR,0.03
176222806,Sticker,Sticker | Virtus.pro (Gold) | 2020 RMR,3.58
176222717,Sticker,Sticker | Renegades | 2020 RMR,0.03
176222782,Sticker,Sticker | Virtus.pro (Holo) | 2020 RMR,0.26
176222726,Sticker,Sticker | GODSENT (Holo) | 2020 RMR,0.2
176222766,Sticker,Sticker | BIG (Holo) | 2020 RMR,0.12
176222797,Sticker,Sticker | Evil Geniuses (Gold) | 2020 RMR,2.08
176222742,Sticker,Sticker | OG (Foil) | 2020 RMR,0.31
176222758,Sticker,Sticker | North (Holo) | 2020 RMR,0.33
176222780,Sticker,Sticker | G2 (Foil) | 2020 RMR,1.54
176222740,Sticker,Sticker | Gen.G | 2020 RMR,0.03
176222715,Sticker,Sticker | Ninjas in Pyjamas (Foil) | 2020 RMR,0.28
176222759,Sticker,Sticker | GODSENT (Foil) | 2020 RMR,0.44
176222739,Sticker,Sticker | Nemiga (Holo) | 2020 RMR,0.17
176222752,Sticker,Sticker | Heroic (Gold) | 2020 RMR,2.51
176222720,Sticker,Sticker | Ninjas in Pyjamas (Gold) | 2020 RMR,2.7
176222785,Sticker,Sticker | Fnatic (Gold) | 2020 RMR,3.61
176222808,Sticker,Sticker | FaZe (Gold) | 2020 RMR,8.18
176222786,Sticker,Sticker | Renegades (Foil) | 2020 RMR,0.28
176222798,Sticker,Sticker | ESPADA (Gold) | 2020 RMR,2.89
176222807,Sticker,Sticker | Renegades (Gold) | 2020 RMR,3.18
176222792,Sticker,Sticker | OG (Gold) | 2020 RMR,2.35
176233068,Sticker,Sticker | Poorly Drawn Chicken (Holo),4.97
176233071,Sticker,Sticker | Poorly Drawn Number K,0.34
176233061,Sticker,Sticker | Poorly Drawn Bloody Darryl,0.18
176233064,Sticker,Sticker | Poorly Drawn Terrorist,0.39
176233056,Sticker,Sticker | Poorly Drawn Ava,0.15
176233058,Sticker,Sticker | Poorly Drawn FBI,0.26
176233073,Sticker,Sticker | Poorly Drawn Leet Crew (Holo),1.75
176233055,Sticker,Sticker | Poorly Drawn Balkan,0.15
176233063,Sticker,Sticker | Poorly Drawn SAS (Holo),2.24
176233067,Sticker,Sticker | Poorly Drawn Ava (Holo),1.72
176233065,Sticker,Sticker | Poorly Drawn SAS,0.23
176233054,Sticker,Sticker | Poorly Drawn Leet Crew,0.2
176233053,Sticker,Sticker | Poorly Drawn IDF,0.14
176233057,Sticker,Sticker | Poorly Drawn Chicken,0.72
176233074,Sticker,Sticker | Poorly Drawn Balkan (Holo),2.35
176233076,Sticker,Sticker | Poorly Drawn Terrorist (Holo),3.87
176233066,Sticker,Sticker | Poorly Drawn Number K (Holo),3.06
176233072,Sticker,Sticker | Poorly Drawn IDF (Holo),1.5
176233062,Sticker,Sticker | Poorly Drawn FBI (Holo),2.35
176233070,Sticker,Sticker | Poorly Drawn Bloody Darryl (Holo),2.04
176260758,Sticker,Sticker | Kitted Out,0.04
176260770,Sticker,Sticker | This Is Fine (CT),0.1
176260766,Sticker,Sticker | Fast Banana,0.14
176260772,Sticker,Sticker | Clutch Or Kick,0.05
176260776,Sticker,Sticker | I See You (Holo),0.58
176260777,Sticker,Sticker | Ace Devil (Foil),5.88
176260779,Sticker,Sticker | Purrurists (Foil),9.2
176260773,Sticker,Sticker | Runtime (Holo),9.12
176260768,Sticker,Sticker | Bullet Hell (Foil),4.48
176260769,Sticker,Sticker | EZ,0.23
176260778,Sticker,Sticker | Cyber Romanov (Holo),0.91
176260765,Sticker,Sticker | Nice Clutch (Holo),1.08
176260764,Sticker,Sticker | Handle With Care (Holo),0.68
176260775,Sticker,Sticker | No Time,0.12
176260761,Sticker,Sticker | Speedy T,0.13
176260759,Sticker,Sticker | Eye Contact (Holo),0.36
176260767,Sticker,Sticker | War,0.1
176260762,Sticker,Sticker | Dr. Dazzles,0.06
176260760,Sticker,Sticker | Retro Leet,0.04
176260774,Sticker,Sticker | Nademan,0.03
176260763,Sticker,Sticker | Hard Carry,0.03
176261874,Sticker,2021 Community Sticker Capsule,1.02
176262787,Sticker,Sticker | Miami Stabbyfish,1.42
176262857,Sticker,Sticker | Pink Jaggyfish,0.62
176262727,Sticker,Sticker | Yellow Bombster,0.09
176262762,Sticker,Sticker | Green Gnar,0.32
176262586,Sticker,Sticker | Great Wave (Holo),12.46
176262883,Sticker,Sticker | Miami Flow (Holo),19.54
176262786,Sticker,Sticker | Miami Tier6 (Holo),37.37
176262800,Sticker,Sticker | Ocean Sunset Skill Surf (Holo),5.05
176262655,Sticker,Sticker | Orange Gnar,0.21
176262949,Sticker,Sticker | Miami Wave Rider,0.42
176263064,Sticker,Sticker | Ocean Sunset Stabbyfish,0.25
176262799,Sticker,Sticker | White Bombster,0.1
176263010,Sticker,Sticker | Abalone Strafe (Holo),9.7
176263028,Sticker,Sticker | Miami Buttery (Holo),13.65
176262661,Sticker,Sticker | Kill Count (Holo),7.19
176262740,Sticker,Sticker | Flame Tier6 (Holo),22.89
176262743,Sticker,Sticker | Seeing Red (Foil),5.5
176262827,Sticker,Sticker | Yellow Jaggyfish,0.44
176262959,Sticker,Sticker | Purple Bombster,0.09
176262772,Sticker,Sticker | Blue Lethal,0.28
176263022,Sticker,Sticker | Cotton Candy Flow (Holo),34.5
176262759,Sticker,Sticker | Ocean Sunset Flick (Holo),6.94
176263134,Sticker,Sticker | Mercury Flick (Holo),7.22
176262975,Sticker,Sticker | Miami Skill Surf (Holo),7.03
176262749,Sticker,Sticker | Gutted,0.28
176263030,Sticker,Sticker | Forge Tier6 (Holo),14.57
176262988,Sticker,Sticker | Watermelon Buttery (Holo),7.23
176263020,Sticker,Sticker | Dragon Lore Surf Ava (Foil),8.18
176263052,Sticker,Sticker | Doppler Poison Frog (Foil),20.69
176262753,Sticker,Sticker | Watermelon Flow (Holo),11.01
176262840,Sticker,Sticker | Great Wave,1.07
176263107,Sticker,Sticker | Mood Ring Strafe (Holo),8.46
176263117,Sticker,Sticker | Bubble Gum Skill Surf (Holo),4.75
176262964,Sticker,Sticker | Green Lethal,0.37
176262669,Sticker,Sticker | Green Shark Shooter,0.14
176262934,Sticker,Sticker | Red Cyclawps,0.12
176262622,Sticker,Sticker | Blue Shark Shooter,0.14
176263138,Sticker,Sticker | Sticker Bomb Surf Ava (Foil),5.15
176263027,Sticker,Sticker | Green Cyclawps,0.12
176262781,Sticker,Sticker | Red Shark Shooter,0.13
176263081,Sticker,Sticker | Yellow Cyclawps,0.09
176262976,Sticker,Sticker | Ultraviolet Poison Frog (Foil),12.24
176262656,Sticker,Sticker | Dead Eye (Holo),5.84
176262868,Sticker,Sticker | Miami Flick (Holo),11.88
176262993,Sticker,Sticker | Flame Buttery (Holo),7.76
176263077,Sticker,Sticker | Crimson Web Poison Frog (Foil),11.4
176262862,Sticker,Sticker | Toxic Tentaskull,0.37
176263045,Sticker,Sticker | Coral Skill Surf (Holo),2.96
176262899,Sticker,Sticker | Fade Lethal,0.76
176263026,Sticker,Sticker | Fools Gold Wave Rider,0.43
176262992,Sticker,Sticker | Blood Moon Wave Rider,0.4
176262814,Sticker,Sticker | Yellow Lethal,0.25
176262621,Sticker,Sticker | Purple Gnar,0.26
176262852,Sticker,Sticker | Watermelon Tentaskull,0.81
176262611,Sticker,Sticker | Blood Moon Tentaskull,0.42
176262853,Sticker,Sticker | Neon Opal Strafe (Holo),18.34
176263061,Sticker,Sticker | Toxic Flow (Holo),13.27
176263096,Sticker,Sticker | Fire Serpent Surf K (Foil),5.12
176262718,Sticker,Sticker | Purple Jaggyfish,0.76
176262731,Sticker,Sticker | Green Bombster,0.11
176262918,Sticker,Sticker | Hypnotic Surf K (Foil),4.69
176262886,Sticker,Sticker | Watermelon Tier6 (Holo),12.6
176263097,Sticker,Sticker | Candy Buttery (Holo),8.02
176262673,Sticker,Sticker | Dead Eye,0.46
176262829,Sticker,Sticker | Watermelon Stabbyfish,0.3
176262835,Sticker,Sticker | Purple Cyclawps,0.1
176262945,Sticker,Sticker | Sunset Ocean Tentaskull,0.33
176262987,Sticker,Sticker | Toxic Wave Rider,0.28
176262722,Sticker,Sticker | Chicken of the Sky,0.55
176262789,Sticker,Sticker | Kill Count,0.76
176262996,Sticker,Sticker | Sticker Bomb Surf K (Foil),4.15
176262583,Sticker,Sticker | Operation Riptide,0.14
176262845,Sticker,Sticker | Watermelon Strafe (Holo),11.99
176263115,Sticker,Sticker | Lore Poison Frog (Foil),13.52
176262699,Sticker,Sticker | Liquid Fire,3.24
176262876,Sticker,Sticker | Liquid Fire (Holo),21.74
176262885,Sticker,Sticker | Great Wave (Foil),16.28
176262811,Sticker,Sticker | Opal Flick (Holo),21.55
176263108,Sticker,Sticker | Akihabara Accept Surf Ava (Foil),5.57
176263005,Sticker,Sticker | After Hours Stabbyfish,0.27
176262792,Sticker,Sticker | Black Jaggyfish,0.95
176262640,Sticker,Sticker | Seeing Red,0.48
176262831,Sticker,Sticker | Blue Gnar,0.25
176262632,Sticker,Sticker | Black Shark Shooter,0.12
176263058,Sticker,Sticker | Dark Water Surf Ava (Foil),2.99
176263036,Sticker,Sticker | Blaze Surf K (Foil),6.96
176270064,Sticker,Sticker | GODSENT (Gold) | Stockholm 2021,16.17
176269955,Sticker,Sticker | FURIA (Holo) | Stockholm 2021,7.01
176269956,Sticker,Sticker | Natus Vincere (Holo) | Stockholm 2021,3.79
176269947,Sticker,Sticker | Team Liquid (Holo) | Stockholm 2021,3.71
176270008,Sticker,Sticker | Tyloo (Holo) | Stockholm 2021,16.55
176269951,Sticker,Sticker | Natus Vincere | Stockholm 2021,0.1
176269979,Sticker,Sticker | G2 Esports (Holo) | Stockholm 2021,5.74
176269986,Sticker,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,12.03
176269959,Sticker,Sticker | Vitality (Holo) | Stockholm 2021,4.01
176270025,Sticker,Sticker | Entropiq (Holo) | Stockholm 2021,7.03
176269942,Sticker,Sticker | Gambit Gaming (Holo) | Stockholm 2021,2.8
176269973,Sticker,Sticker | Virtus.Pro (Holo) | Stockholm 2021,11.35
176269960,Sticker,Sticker | Ninjas in Pyjamas (Holo) | Stockholm 2021,1.18
176269996,Sticker,Sticker | Astralis (Holo) | Stockholm 2021,5.16
176269987,Sticker,Sticker | FaZe Clan (Holo) | Stockholm 2021,4.92
176269952,Sticker,Sticker | Evil Geniuses (Holo) | Stockholm 2021,2.17
176270005,Sticker,Sticker | Natus Vincere (Gold) | Stockholm 2021,28.84
176269962,Sticker,Sticker | Movistar Riders (Holo) | Stockholm 2021,12.27
176270010,Sticker,Sticker | BIG (Holo) | Stockholm 2021,5.7
176269958,Sticker,Sticker | Team Spirit (Holo) | Stockholm 2021,4.39
176269964,Sticker,Sticker | PGL (Holo) | Stockholm 2021,0.98
176269976,Sticker,Sticker | Natus Vincere (Foil) | Stockholm 2021,5.06
176270009,Sticker,Sticker | Gambit Gaming (Gold) | Stockholm 2021,12.97
176270003,Sticker,Sticker | GODSENT (Holo) | Stockholm 2021,3.7
176269943,Sticker,Sticker | Team Liquid | Stockholm 2021,0.05
176270022,Sticker,Sticker | MOUZ (Holo) | Stockholm 2021,30.37
176269944,Sticker,Sticker | Sharks Esports (Holo) | Stockholm 2021,2.82
176269932,Sticker,Sticker | Ninjas in Pyjamas | Stockholm 2021,0.03
176269982,Sticker,Sticker | Astralis | Stockholm 2021,0.26
176269999,Sticker,Sticker | Tyloo | Stockholm 2021,0.54
176270033,Sticker,Sticker | Tyloo (Foil) | Stockholm 2021,13.93
176269946,Sticker,Sticker | Heroic (Holo) | Stockholm 2021,4.74
176269983,Sticker,Sticker | Virtus.Pro | Stockholm 2021,0.29
176269933,Sticker,Sticker | Evil Geniuses | Stockholm 2021,0.03
176270007,Sticker,Sticker | Evil Geniuses (Gold) | Stockholm 2021,9.09
176270078,Sticker,Sticker | MOUZ (Gold) | Stockholm 2021,173.08
176269953,Sticker,Sticker | Vitality | Stockholm 2021,0.03
176269993,Sticker,Sticker | PGL (Foil) | Stockholm 2021,1.52
176270059,Sticker,Sticker | Team Liquid (Gold) | Stockholm 2021,19.64
176269970,Sticker,Sticker | Movistar Riders (Foil) | Stockholm 2021,9.46
176269974,Sticker,Sticker | Ninjas in Pyjamas (Foil) | Stockholm 2021,1.51
176270004,Sticker,Sticker | FaZe Clan (Foil) | Stockholm 2021,6.01
176269938,Sticker,Sticker | ENCE | Stockholm 2021,0.06
176269949,Sticker,Sticker | Copenhagen Flames | Stockholm 2021,0.2
176270026,Sticker,Sticker | Astralis (Foil) | Stockholm 2021,9.79
176269961,Sticker,Sticker | MOUZ | Stockholm 2021,0.76
176270036,Sticker,Sticker | Heroic (Gold) | Stockholm 2021,29.86
176269963,Sticker,Sticker | Gambit Gaming (Foil) | Stockholm 2021,2.12
176269969,Sticker,Sticker | G2 Esports (Foil) | Stockholm 2021,5.79
176269994,Sticker,Sticker | Renegades (Foil) | Stockholm 2021,1.12
176270069,Sticker,Sticker | MOUZ (Foil) | Stockholm 2021,37.35
176270075,Sticker,Sticker | Virtus.Pro (Gold) | Stockholm 2021,40.89
176269984,Sticker,Sticker | Renegades | Stockholm 2021,0.03
176269992,Sticker,Sticker | BIG | Stockholm 2021,0.07
176270038,Sticker,Sticker | Copenhagen Flames (Foil) | Stockholm 2021,7.66
176270067,Sticker,Sticker | Team Spirit (Foil) | Stockholm 2021,4.86
176269957,Sticker,Sticker | Evil Geniuses (Foil) | Stockholm 2021,0.99
176269966,Sticker,Sticker | Sharks Esports (Foil) | Stockholm 2021,2.91
176269985,Sticker,Sticker | GODSENT (Foil) | Stockholm 2021,1.96
176270060,Sticker,Sticker | Virtus.Pro (Foil) | Stockholm 2021,10.51
176270023,Sticker,Sticker | ENCE (Foil) | Stockholm 2021,2.94
176270055,Sticker,Sticker | Copenhagen Flames (Gold) | Stockholm 2021,58.22
176270034,Sticker,Sticker | FaZe Clan (Gold) | Stockholm 2021,29.88
176269971,Sticker,Sticker | GODSENT | Stockholm 2021,0.06
176269978,Sticker,Sticker | FURIA (Foil) | Stockholm 2021,2.25
176269981,Sticker,Sticker | Team Spirit | Stockholm 2021,0.1
176269941,Sticker,Sticker | paiN Gaming | Stockholm 2021,0.1
176269972,Sticker,Sticker | Sharks Esports | Stockholm 2021,0.07
176270048,Sticker,Sticker | BIG (Foil) | Stockholm 2021,2.21
176269997,Sticker,Sticker | FaZe Clan | Stockholm 2021,0.18
176270020,Sticker,Sticker | FURIA (Gold) | Stockholm 2021,21.18
176269935,Sticker,Sticker | FURIA | Stockholm 2021,0.04
176269950,Sticker,Sticker | Gambit Gaming | Stockholm 2021,0.09
176269934,Sticker,Sticker | PGL | Stockholm 2021,0.04
176269967,Sticker,Sticker | Team Liquid (Foil) | Stockholm 2021,4.57
176269988,Sticker,Sticker | paiN Gaming (Holo) | Stockholm 2021,6.54
176269954,Sticker,Sticker | G2 Esports (Gold) | Stockholm 2021,43.79
176269995,Sticker,Sticker | Entropiq (Foil) | Stockholm 2021,24.7
176269939,Sticker,Sticker | Entropiq | Stockholm 2021,0.45
176269945,Sticker,Sticker | Renegades (Holo) | Stockholm 2021,1.83
176269937,Sticker,Sticker | G2 Esports | Stockholm 2021,0.08
176270046,Sticker,Sticker | Ninjas in Pyjamas (Gold) | Stockholm 2021,6.03
176270032,Sticker,Sticker | PGL (Gold) | Stockholm 2021,6.76
176270031,Sticker,Sticker | Vitality (Gold) | Stockholm 2021,24.05
176269940,Sticker,Sticker | ENCE (Holo) | Stockholm 2021,1.92
176269990,Sticker,Sticker | Movistar Riders | Stockholm 2021,0.26
176269980,Sticker,Sticker | Vitality (Foil) | Stockholm 2021,2.61
176269948,Sticker,Sticker | Heroic | Stockholm 2021,0.11
176270035,Sticker,Sticker | Heroic (Foil) | Stockholm 2021,11.09
176269965,Sticker,Sticker | Renegades (Gold) | Stockholm 2021,7.2
176270040,Sticker,Sticker | paiN Gaming (Foil) | Stockholm 2021,9.89
176270044,Sticker,Sticker | paiN Gaming (Gold) | Stockholm 2021,30.33
176270054,Sticker,Sticker | Team Spirit (Gold) | Stockholm 2021,28.07
176270056,Sticker,Sticker | Movistar Riders (Gold) | Stockholm 2021,32.54
176270014,Sticker,Sticker | Tyloo (Gold) | Stockholm 2021,125.75
176270012,Sticker,Sticker | Entropiq (Gold) | Stockholm 2021,21.26
176270030,Sticker,Sticker | BIG (Gold) | Stockholm 2021,25.0
176270081,Sticker,Sticker | ENCE (Gold) | Stockholm 2021,16.63
176270063,Sticker,Sticker | Sharks Esports (Gold) | Stockholm 2021,26.64
176269968,Sticker,Sticker | Astralis (Gold) | Stockholm 2021,29.07
176272156,Sticker,Stockholm 2021 Legends Sticker Capsule,1.22
176272159,Sticker,Stockholm 2021 Contenders Sticker Capsule,3.16
176272161,Sticker,Stockholm 2021 Challengers Sticker Capsule,3.68
176274596,Sticker,Sticker | yuurih | Stockholm 2021,0.03
176274645,Sticker,Sticker | sh1ro (Gold) | Stockholm 2021,26.33
