itemID,itemType,itemMarketName,medianPrice
2383836,Agent,Galil AR | Hunting Blind (Factory New),2.84
156113520,Agent,Tec-9 | Ice Cap (Battle-Scarred),0.12
1718603,Agent,StatTrak™ MAC-10 | Graven (Factory New),109.95
1591793,Agent,XM1014 | Jungle (Minimal Wear),2.06
2388429,Agent,Desert Eagle | Urban Rubble (Battle-Scarred),0.68
2387988,Agent,Souvenir Tec-9 | VariCamo (Factory New),4.03
2388384,Agent,Souvenir P250 | Metallic DDPAT (Factory New),6.03
2386053,Agent,Five-SeveN | Forest Night (Factory New),0.2
2386060,Agent,Souvenir Galil AR | Hunting Blind (Factory New),2.21
2385822,Agent,Souvenir AUG | Colony (Field-Tested),0.23
2385742,Agent,Souvenir FAMAS | Colony (Well-Worn),8.66
2385779,Agent,Souvenir XM1014 | Blue Spruce (Field-Tested),5.06
2386069,Agent,Souvenir SCAR-20 | Carbon Fiber (Factory New),2.99
2385872,Agent,P90 | Ash Wood (Well-Worn),0.25
2386350,Agent,PP-Bizon | Night Ops (Battle-Scarred),0.11
2386451,Agent,Souvenir FAMAS | Colony (Battle-Scarred),8.35
2386404,Agent,Souvenir P90 | Sand Spray (Minimal Wear),0.43
2387117,Agent,Souvenir G3SG1 | Desert Storm (Minimal Wear),0.51
2387130,Agent,Souvenir Five-SeveN | Contractor (Minimal Wear),1.28
2387097,Agent,G3SG1 | VariCamo (Well-Worn),0.12
2387110,Agent,Nova | Predator (Factory New),0.18
2387028,Agent,Galil AR | VariCamo (Well-Worn),0.12
2387033,Agent,Tec-9 | VariCamo (Battle-Scarred),0.12
2386971,Agent,SG 553 | Gator Mesh (Factory New),6.41
2386991,Agent,Souvenir Nova | Predator (Minimal Wear),0.34
2385424,Agent,Souvenir MAC-10 | Palm (Field-Tested),0.87
2385710,Agent,PP-Bizon | Brass (Battle-Scarred),1.04
2385209,Agent,Tec-9 | VariCamo (Well-Worn),0.12
2385103,Agent,SG 553 | Damascus Steel (Minimal Wear),1.78
2385106,Agent,Souvenir Five-SeveN | Forest Night (Field-Tested),0.29
2385116,Agent,MAC-10 | Palm (Well-Worn),0.12
2385167,Agent,Tec-9 | Army Mesh (Well-Worn),0.03
2384587,Agent,Souvenir G3SG1 | Jungle Dashed (Field-Tested),7.39
2384558,Agent,Souvenir P90 | Sand Spray (Field-Tested),0.15
2384518,Agent,Souvenir Nova | Sand Dune (Minimal Wear),11.09
2384601,Agent,Souvenir Nova | Polar Mesh (Minimal Wear),1.01
2384622,Agent,MP9 | Hot Rod (Factory New),61.63
2385072,Agent,MAC-10 | Candy Apple (Field-Tested),0.28
67681222,Agent,★ StatTrak™ Shadow Daggers | Crimson Web (Field-Tested),175.01
67395921,Agent,★ Shadow Daggers | Slaughter (Field-Tested),142.84
67234166,Agent,★ Shadow Daggers | Stained (Minimal Wear),130.0
67284202,Agent,★ Shadow Daggers | Night (Minimal Wear),91.26
67193423,Agent,★ Shadow Daggers | Boreal Forest (Minimal Wear),99.91
67104611,Agent,★ Shadow Daggers | Urban Masked (Battle-Scarred),76.92
67104620,Agent,★ Shadow Daggers | Forest DDPAT (Well-Worn),91.53
67114837,Agent,★ Shadow Daggers | Forest DDPAT (Battle-Scarred),84.82
67114839,Agent,★ Shadow Daggers | Crimson Web (Battle-Scarred),111.62
67132971,Agent,★ Shadow Daggers | Case Hardened (Well-Worn),157.48
67137495,Agent,★ StatTrak™ Shadow Daggers | Stained (Field-Tested),98.35
67149388,Agent,★ Shadow Daggers | Fade (Factory New),427.48
67160868,Agent,★ Shadow Daggers | Crimson Web (Well-Worn),114.55
67085204,Agent,StatTrak™ M4A1-S | Golden Coil (Well-Worn),100.03
67090511,Agent,StatTrak™ USP-S | Kill Confirmed (Well-Worn),111.74
67096741,Agent,★ Shadow Daggers | Stained (Field-Tested),120.15
67096747,Agent,★ Shadow Daggers | Slaughter (Minimal Wear),210.98
67096748,Agent,★ Shadow Daggers | Boreal Forest (Battle-Scarred),87.92
67080176,Agent,StatTrak™ P250 | Wingshot (Factory New),14.4
67067158,Agent,StatTrak™ P250 | Wingshot (Well-Worn),2.75
67064062,Agent,StatTrak™ Galil AR | Stone Cold (Field-Tested),3.13
67064063,Agent,StatTrak™ M249 | Nebula Crusader (Minimal Wear),4.9
1321648,Agent,Tec-9 | Brass (Field-Tested),1.64
84444523,Agent,StatTrak™ SCAR-20 | Outbreak (Factory New),1.21
14953236,Agent,USP-S | Royal Blue (Well-Worn),9.68
2387015,Agent,Souvenir AUG | Colony (Well-Worn),0.45
1321635,Agent,M4A4 | Tornado (Well-Worn),3.3
3442212,Agent,StatTrak™ M249 | Magma (Battle-Scarred),1.14
2416459,Agent,Souvenir Sawed-Off | Snake Camo (Well-Worn),0.38
2384474,Agent,Souvenir Dual Berettas | Colony (Battle-Scarred),0.39
149865804,Agent,XM1014 | Black Tie (Field-Tested),0.43
175854246,Agent,MAG-7 | Sonar (Minimal Wear),0.18
165027643,Agent,Five-SeveN | Scumbria (Field-Tested),0.1
2383829,Agent,G3SG1 | Desert Storm (Field-Tested),0.03
2384495,Agent,P250 | Sand Dune (Battle-Scarred),0.03
165027677,Agent,SCAR-20 | Powercore (Well-Worn),0.34
14953115,Agent,Desert Eagle | Urban DDPAT (Field-Tested),1.38
2385219,Agent,XM1014 | CaliCamo (Minimal Wear),0.19
49359036,Agent,UMP-45 | Riot (Minimal Wear),0.27
2386321,Agent,Desert Eagle | Mudder (Minimal Wear),0.19
175854282,Agent,MP9 | Sand Scale (Field-Tested),0.12
2383732,Agent,UMP-45 | Urban DDPAT (Field-Tested),0.03
3440105,Agent,Five-SeveN | Kami (Minimal Wear),1.16
40092003,Agent,MAG-7 | Heat (Battle-Scarred),0.35
2383736,Agent,G3SG1 | Polar Camo (Field-Tested),0.03
18529307,Agent,Five-SeveN | Hot Shot (Minimal Wear),1.65
2387974,Agent,FAMAS | Cyanospatter (Battle-Scarred),0.11
165027641,Agent,Five-SeveN | Scumbria (Minimal Wear),0.14
2383804,Agent,FAMAS | Colony (Field-Tested),0.03
2383817,Agent,UMP-45 | Gunsmoke (Field-Tested),0.12
149869068,Agent,CZ75-Auto | Red Astor (Battle-Scarred),0.34
14962928,Agent,StatTrak™ P2000 | Ivory (Field-Tested),0.26
2383849,Agent,P250 | Sand Dune (Minimal Wear),0.04
49359038,Agent,Galil AR | Rocket Pop (Well-Worn),0.38
2387299,Agent,P250 | Metallic DDPAT (Minimal Wear),0.4
2384101,Agent,P90 | Ash Wood (Field-Tested),0.27
3443512,Agent,AUG | Storm (Minimal Wear),0.03
2383386,Agent,P250 | Boreal Forest (Field-Tested),0.03
14962940,Agent,StatTrak™ P2000 | Ivory (Minimal Wear),0.51
2383876,Agent,P2000 | Granite Marbleized (Field-Tested),0.12
14953169,Agent,SCAR-20 | Storm (Battle-Scarred),1.44
67061044,Agent,StatTrak™ SCAR-20 | Green Marine (Factory New),1.98
1321521,Agent,StatTrak™ M4A1-S | Dark Water (Field-Tested),104.43
18529284,Agent,Negev | Nuclear Waste (Field-Tested),1.31
139654861,Agent,AK-47 | Fuel Injector (Field-Tested),180.43
139654862,Agent,StatTrak™ Glock-18 | Royal Legion (Field-Tested),3.77
139655733,Agent,AWP | Elite Build (Battle-Scarred),11.74
139673169,Agent,StatTrak™ USP-S | Lead Conduit (Battle-Scarred),1.95
139654819,Agent,Five-SeveN | Triumvirate (Battle-Scarred),1.45
139654822,Agent,Tec-9 | Jambiya (Field-Tested),0.39
139654828,Agent,StatTrak™ SSG 08 | Necropos (Well-Worn),0.62
139654850,Agent,Glock-18 | Royal Legion (Well-Worn),1.63
139654847,Agent,SSG 08 | Necropos (Factory New),1.38
139654787,Agent,Dual Berettas | Cartel (Field-Tested),0.41
139654781,Agent,Five-SeveN | Triumvirate (Field-Tested),1.88
139654777,Agent,StatTrak™ MAC-10 | Lapis Gator (Field-Tested),0.55
2384401,Agent,G3SG1 | VariCamo (Battle-Scarred),0.12
2384470,Agent,Dual Berettas | Stained (Battle-Scarred),0.12
2384461,Agent,MAC-10 | Amber Fade (Field-Tested),9.74
2383911,Agent,SSG 08 | Tropical Storm (Field-Tested),5.28
2384110,Agent,Souvenir AUG | Contractor (Well-Worn),5.9
2384115,Agent,Souvenir UMP-45 | Blaze (Factory New),33.36
2384368,Agent,XM1014 | Blue Steel (Battle-Scarred),0.12
2383864,Agent,P2000 | Granite Marbleized (Battle-Scarred),0.11
2383865,Agent,Negev | CaliCamo (Field-Tested),4.62
2383898,Agent,SCAR-20 | Sand Mesh (Factory New),0.18
2383901,Agent,Glock-18 | Groundwater (Field-Tested),5.45
2383780,Agent,G3SG1 | Jungle Dashed (Well-Worn),0.03
3440101,Agent,G3SG1 | Azure Zebra (Factory New),1.78
3440103,Agent,StatTrak™ Dual Berettas | Marina (Field-Tested),10.05
3440926,Agent,MP9 | Rose Iron (Field-Tested),5.23
3440895,Agent,StatTrak™ G3SG1 | Azure Zebra (Factory New),4.98
8988566,Agent,P90 | Desert Warfare (Field-Tested),1.68
84444513,Agent,SCAR-20 | Outbreak (Well-Worn),0.08
49359090,Agent,StatTrak™ UMP-45 | Riot (Battle-Scarred),0.23
165031006,Agent,StatTrak™ SG 553 | Triarch (Battle-Scarred),0.5
49399577,Agent,MP9 | Ruby Poison Dart (Battle-Scarred),0.97
18532774,Agent,P250 | Contamination (Well-Worn),1.19
1321430,Agent,MAC-10 | Urban DDPAT (Battle-Scarred),1.43
2384585,Agent,Souvenir Five-SeveN | Forest Night (Minimal Wear),1.16
1321465,Agent,MAC-10 | Urban DDPAT (Minimal Wear),2.47
2384584,Agent,Souvenir Galil AR | Sage Spray (Field-Tested),9.43
2386057,Agent,Souvenir SSG 08 | Tropical Storm (Field-Tested),1.85
17670825,Agent,Souvenir Sawed-Off | Irradiated Alert (Well-Worn),0.42
149869042,Agent,StatTrak™ XM1014 | Black Tie (Field-Tested),0.88
1321607,Agent,PP-Bizon | Irradiated Alert (Well-Worn),0.94
18529294,Agent,SG 553 | Fallout Warning (Factory New),2.64
168400267,Agent,★ StatTrak™ Flip Knife | Bright Water (Well-Worn),202.88
40094831,Agent,StatTrak™ MP7 | Armor Core (Well-Worn),0.28
1321552,Agent,SSG 08 | Lichen Dashed (Battle-Scarred),1.75
2386457,Agent,Souvenir P250 | Sand Dune (Battle-Scarred),0.78
40094835,Agent,FAMAS | Djinn (Battle-Scarred),2.19
1321472,Agent,XM1014 | Grassland (Well-Worn),1.16
3440916,Agent,M249 | Magma (Battle-Scarred),0.86
84444508,Agent,StatTrak™ SCAR-20 | Outbreak (Minimal Wear),0.64
49419413,Agent,PP-Bizon | Bamboo Print (Well-Worn),2.69
14962986,Agent,StatTrak™ Negev | Desert-Strike (Well-Worn),0.29
1546639,Agent,StatTrak™ UMP-45 | Bone Pile (Field-Tested),6.16
2385204,Agent,Nova | Sand Dune (Factory New),0.18
17661990,Agent,Souvenir Nova | Walnut (Battle-Scarred),0.77
2384108,Agent,Five-SeveN | Contractor (Battle-Scarred),0.87
149865805,Agent,StatTrak™ M249 | Spectre (Field-Tested),0.22
49419364,Agent,M249 | Shipping Forecast (Field-Tested),13.77
18532766,Agent,Five-SeveN | Hot Shot (Factory New),6.53
14953162,Agent,SSG 08 | Sand Dune (Well-Worn),1.7
14953111,Agent,P2000 | Grassland (Battle-Scarred),1.25
17670829,Agent,Souvenir MAG-7 | Irradiated Alert (Minimal Wear),1.58
149872473,Agent,PP-Bizon | Judgement of Anubis (Factory New),13.52
18534585,Agent,PP-Bizon | Chemical Green (Well-Worn),0.99
3443465,Agent,P250 | Steel Disruption (Field-Tested),1.79
2385084,Agent,G3SG1 | Safari Mesh (Well-Worn),1.09
6821038,Agent,CZ75-Auto | Crimson Web (Battle-Scarred),1.59
40092064,Agent,FAMAS | Djinn (Minimal Wear),5.18
2399120,Agent,Souvenir SCAR-20 | Sand Mesh (Well-Worn),0.34
1546481,Agent,Dual Berettas | Black Limba (Battle-Scarred),4.41
1919472,Agent,StatTrak™ P250 | Hive (Field-Tested),4.02
6821732,Agent,CZ75-Auto | The Fuschia Is Now (Minimal Wear),39.98
17680894,Agent,Souvenir MP9 | Storm (Battle-Scarred),0.05
30704363,Agent,★ StatTrak™ Flip Knife | Marble Fade (Factory New),555.19
30781026,Agent,★ Gut Knife | Marble Fade (Minimal Wear),169.28
2384421,Agent,Galil AR | Hunting Blind (Battle-Scarred),0.82
3442163,Agent,Nova | Ghost Camo (Minimal Wear),1.35
14216328,Agent,StatTrak™ P2000 | Pulse (Well-Worn),1.34
1321460,Agent,StatTrak™ M4A1-S | Dark Water (Minimal Wear),145.66
14946492,Agent,MP7 | Olive Plaid (Field-Tested),1.26
14953189,Agent,G3SG1 | Contractor (Minimal Wear),1.82
67060993,Agent,MAG-7 | Cobalt Core (Battle-Scarred),0.22
7178649,Agent,UMP-45 | Corporal (Battle-Scarred),0.19
2398026,Agent,Souvenir PP-Bizon | Urban Dashed (Well-Worn),0.67
1544611,Agent,MP9 | Dry Season (Well-Worn),1.01
3445847,Agent,StatTrak™ P90 | Blind Spot (Minimal Wear),12.43
165030996,Agent,FAMAS | Roll Cage (Well-Worn),3.07
14953209,Agent,P90 | Storm (Factory New),5.32
8988941,Agent,StatTrak™ P90 | Desert Warfare (Factory New),9.73
2396920,Agent,PP-Bizon | Sand Dashed (Factory New),0.18
1321497,Agent,P250 | Gunsmoke (Well-Worn),1.26
17677724,Agent,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.04
6821532,Agent,P2000 | Red FragCam (Battle-Scarred),1.25
1321449,Agent,XM1014 | Urban Perforated (Minimal Wear),2.06
6821565,Agent,CZ75-Auto | The Fuschia Is Now (Field-Tested),27.34
17680887,Agent,Souvenir Nova | Green Apple (Factory New),8.7
1917966,Agent,StatTrak™ FAMAS | Hexane (Minimal Wear),5.66
1546588,Agent,Dual Berettas | Black Limba (Minimal Wear),6.14
1546634,Agent,G3SG1 | Demeter (Minimal Wear),6.08
1321524,Agent,StatTrak™ P250 | Splash (Minimal Wear),32.34
3442609,Agent,StatTrak™ Nova | Ghost Camo (Factory New),5.0
29207437,Agent,Dual Berettas | Urban Shock (Well-Worn),1.44
175854267,Agent,MAG-7 | Sonar (Well-Worn),0.13
2387708,Agent,Souvenir UMP-45 | Urban DDPAT (Battle-Scarred),0.28
17677727,Agent,Souvenir M249 | Contrast Spray (Well-Worn),0.04
14953210,Agent,CZ75-Auto | Nitro (Field-Tested),6.93
2385430,Agent,Souvenir G3SG1 | Polar Camo (Minimal Wear),2.15
1321698,Agent,SG 553 | Tornado (Battle-Scarred),5.94
2387666,Agent,Souvenir M4A4 | Urban DDPAT (Field-Tested),5.7
14953146,Agent,G3SG1 | Contractor (Well-Worn),1.4
6821604,Agent,CZ75-Auto | The Fuschia Is Now (Factory New),65.39
14953127,Agent,CZ75-Auto | Green Plaid (Field-Tested),1.25
1544720,Agent,Tec-9 | Tornado (Battle-Scarred),1.11
139654834,Agent,StatTrak™ USP-S | Lead Conduit (Well-Worn),1.96
14959395,Agent,M249 | Contrast Spray (Factory New),3.51
18532770,Agent,MP9 | Setting Sun (Well-Worn),2.8
14953191,Agent,SCAR-20 | Storm (Well-Worn),1.47
29207432,Agent,StatTrak™ M249 | System Lock (Minimal Wear),0.82
1321389,Agent,StatTrak™ AUG | Wings (Factory New),16.78
156113468,Agent,SG 553 | Aerial (Well-Worn),0.12
49419476,Agent,Dual Berettas | Moon in Libra (Battle-Scarred),2.98
8990304,Agent,AUG | Torque (Well-Worn),6.0
2384521,Agent,Souvenir Negev | CaliCamo (Field-Tested),0.86
1321622,Agent,MAG-7 | Sand Dune (Well-Worn),2.51
1917301,Agent,P250 | Hive (Field-Tested),3.02
15492594,Agent,PP-Bizon | Blue Streak (Battle-Scarred),1.37
17680862,Agent,Souvenir Sawed-Off | Sage Spray (Battle-Scarred),0.03
7178716,Agent,StatTrak™ Negev | Terrain (Well-Worn),0.7
2385445,Agent,Souvenir P250 | Bone Mask (Minimal Wear),0.64
67060974,Agent,StatTrak™ M249 | Nebula Crusader (Well-Worn),2.39
84444519,Agent,Negev | Power Loader (Battle-Scarred),0.54
49419367,Agent,CZ75-Auto | Army Sheen (Factory New),2.23
49419440,Agent,SCAR-20 | Army Sheen (Field-Tested),0.98
8988643,Agent,CZ75-Auto | Poison Dart (Minimal Wear),2.39
1321588,Agent,Sawed-Off | Irradiated Alert (Well-Worn),1.19
14216315,Agent,CZ75-Auto | Twist (Battle-Scarred),1.29
1321502,Agent,M4A4 | Jungle Tiger (Battle-Scarred),4.48
2387633,Agent,UMP-45 | Urban DDPAT (Factory New),0.2
156113422,Agent,PP-Bizon | Harvester (Field-Tested),0.1
156113423,Agent,MAC-10 | Carnivore (Battle-Scarred),0.1
156113425,Agent,MAC-10 | Carnivore (Well-Worn),0.11
156113516,Agent,P2000 | Imperial Dragon (Well-Worn),2.83
156113527,Agent,M4A4 | Desolate Space (Factory New),30.99
156117105,Agent,StatTrak™ M4A1-S | Mecha Industries (Field-Tested),64.47
156117107,Agent,StatTrak™ Nova | Exo (Well-Worn),0.41
156117095,Agent,StatTrak™ P2000 | Imperial Dragon (Factory New),29.45
156113503,Agent,P90 | Chopper (Well-Worn),0.8
156113506,Agent,SG 553 | Aerial (Battle-Scarred),0.1
156113500,Agent,StatTrak™ Nova | Exo (Field-Tested),0.31
156113501,Agent,P250 | Iron Clad (Factory New),0.58
156113492,Agent,StatTrak™ MAC-10 | Carnivore (Well-Worn),0.2
156113482,Agent,Sawed-Off | Limelight (Factory New),2.41
156259497,Agent,★ Karambit | Black Laminate (Well-Worn),840.11
156270210,Agent,★ Gut Knife | Black Laminate (Well-Worn),166.29
156280279,Agent,★ Gut Knife | Bright Water (Minimal Wear),144.88
156249203,Agent,★ M9 Bayonet | Freehand (Field-Tested),517.19
156259494,Agent,StatTrak™ AUG | Aristocrat (Well-Worn),2.51
156300547,Agent,★ Karambit | Bright Water (Minimal Wear),801.6
156309805,Agent,★ Gut Knife | Autotronic (Field-Tested),258.11
156290241,Agent,★ M9 Bayonet | Black Laminate (Field-Tested),786.02
156140136,Agent,StatTrak™ Tec-9 | Ice Cap (Battle-Scarred),0.5
156117116,Agent,SCAR-20 | Bloodsport (Well-Worn),2.73
156117114,Agent,StatTrak™ AUG | Aristocrat (Minimal Wear),2.96
156140139,Agent,StatTrak™ Glock-18 | Wasteland Rebel (Minimal Wear),26.98
156140140,Agent,StatTrak™ P90 | Chopper (Minimal Wear),2.92
156140141,Agent,StatTrak™ P90 | Chopper (Factory New),5.81
156140146,Agent,StatTrak™ SCAR-20 | Bloodsport (Minimal Wear),9.79
156140149,Agent,Glock-18 | Wasteland Rebel (Battle-Scarred),4.94
156151893,Agent,StatTrak™ M4A1-S | Mecha Industries (Minimal Wear),109.35
156151894,Agent,StatTrak™ AUG | Aristocrat (Factory New),6.59
156151896,Agent,StatTrak™ SCAR-20 | Bloodsport (Field-Tested),5.11
156151898,Agent,StatTrak™ M4A4 | Desolate Space (Well-Worn),15.36
156151901,Agent,StatTrak™ M4A4 | Desolate Space (Battle-Scarred),12.21
156162309,Agent,AWP | Phobos (Well-Worn),3.66
156162311,Agent,Glock-18 | Wasteland Rebel (Well-Worn),6.67
156162313,Agent,★ Bayonet | Freehand (Field-Tested),422.87
156229250,Agent,StatTrak™ Glock-18 | Wasteland Rebel (Factory New),41.99
156239389,Agent,★ Gut Knife | Freehand (Minimal Wear),179.36
156239407,Agent,★ Bayonet | Bright Water (Field-Tested),360.0
156172289,Agent,StatTrak™ PP-Bizon | Harvester (Factory New),1.44
156209806,Agent,StatTrak™ Glock-18 | Wasteland Rebel (Battle-Scarred),15.01
6821047,Agent,Dual Berettas | Panther (Well-Worn),1.4
17684479,Agent,Souvenir MAG-7 | Storm (Well-Worn),0.03
149872481,Agent,StatTrak™ SG 553 | Atlas (Well-Worn),0.19
8989566,Agent,Galil AR | Kami (Well-Worn),1.4
1321542,Agent,Galil AR | Winter Forest (Field-Tested),4.77
17670824,Agent,Souvenir PP-Bizon | Irradiated Alert (Well-Worn),0.67
49430997,Agent,P250 | Whiteout (Battle-Scarred),12.61
2385190,Agent,Souvenir Nova | Sand Dune (Field-Tested),6.09
84444482,Agent,StatTrak™ P2000 | Imperial (Field-Tested),0.64
2385819,Agent,Souvenir P90 | Scorched (Battle-Scarred),0.22
175854226,Agent,StatTrak™ MAG-7 | Sonar (Factory New),1.31
139673175,Agent,FAMAS | Valence (Well-Worn),2.45
84444546,Agent,StatTrak™ SCAR-20 | Outbreak (Well-Worn),0.27
3444985,Agent,StatTrak™ M249 | Magma (Well-Worn),1.23
3442227,Agent,StatTrak™ Nova | Rising Skull (Field-Tested),9.53
17684477,Agent,Souvenir Sawed-Off | Rust Coat (Minimal Wear),1.24
49419357,Agent,M249 | Impact Drill (Battle-Scarred),0.88
8988932,Agent,StatTrak™ CZ75-Auto | Poison Dart (Field-Tested),2.04
156113518,Agent,StatTrak™ P250 | Iron Clad (Well-Worn),0.3
1546931,Agent,Galil AR | Shattered (Well-Worn),4.6
18532767,Agent,PP-Bizon | Chemical Green (Factory New),5.01
2401709,Agent,Souvenir Galil AR | Hunting Blind (Battle-Scarred),1.43
1321572,Agent,G3SG1 | Arctic Camo (Field-Tested),4.22
2384593,Agent,Souvenir FAMAS | Colony (Field-Tested),9.63
2384430,Agent,AUG | Colony (Minimal Wear),1.3
2384079,Agent,P90 | Scorched (Minimal Wear),1.26
2385778,Agent,MAC-10 | Amber Fade (Factory New),23.45
1321611,Agent,MAG-7 | Sand Dune (Factory New),9.23
2440282,Agent,P2000 | Amber Fade (Well-Worn),7.79
2383375,Agent,P250 | Bone Mask (Field-Tested),0.95
2384413,Agent,P90 | Scorched (Battle-Scarred),0.84
3444626,Agent,StatTrak™ Five-SeveN | Nightshade (Minimal Wear),4.57
1593933,Agent,MP7 | Groundwater (Well-Worn),1.3
1321517,Agent,Sawed-Off | Orange DDPAT (Field-Tested),11.79
17670826,Agent,Souvenir PP-Bizon | Irradiated Alert (Battle-Scarred),0.98
2384602,Agent,Souvenir Five-SeveN | Orange Peel (Field-Tested),1.14
14953137,Agent,MP9 | Dark Age (Minimal Wear),76.04
2433996,Agent,Five-SeveN | Silver Quartz (Well-Worn),0.77
1544524,Agent,MP9 | Dry Season (Minimal Wear),1.77
14946479,Agent,Nova | Green Apple (Field-Tested),9.17
1321616,Agent,FAMAS | Contrast Spray (Battle-Scarred),1.62
1321439,Agent,AWP | Lightning Strike (Factory New),775.08
1321457,Agent,AK-47 | Red Laminate (Field-Tested),37.1
1321454,Agent,StatTrak™ M4A4 | Faded Zebra (Field-Tested),3.4
49359045,Agent,Nova | Ranger (Battle-Scarred),0.17
49359046,Agent,USP-S | Torque (Battle-Scarred),1.93
49359047,Agent,MP7 | Nemesis (Factory New),16.11
49359040,Agent,Nova | Ranger (Well-Worn),0.18
40092058,Agent,MP7 | Armor Core (Well-Worn),0.12
40092051,Agent,StatTrak™ Sawed-Off | Origami (Battle-Scarred),0.33
40092053,Agent,MAC-10 | Neon Rider (Well-Worn),7.18
40092046,Agent,StatTrak™ AK-47 | Elite Build (Factory New),27.78
40092066,Agent,Galil AR | Eco (Battle-Scarred),2.29
40092061,Agent,StatTrak™ Galil AR | Eco (Field-Tested),9.33
40092073,Agent,Desert Eagle | Bronze Deco (Battle-Scarred),0.82
40094817,Agent,FAMAS | Djinn (Factory New),13.49
40094818,Agent,StatTrak™ MAG-7 | Heat (Minimal Wear),2.17
40094821,Agent,FAMAS | Djinn (Well-Worn),2.25
40094825,Agent,StatTrak™ Galil AR | Eco (Battle-Scarred),4.06
40094826,Agent,StatTrak™ MAG-7 | Heat (Factory New),9.13
40092034,Agent,CZ75-Auto | Pole Position (Battle-Scarred),0.33
40094837,Agent,StatTrak™ FAMAS | Djinn (Battle-Scarred),4.22
40094838,Agent,StatTrak™ CZ75-Auto | Pole Position (Battle-Scarred),0.62
40094833,Agent,StatTrak™ MAC-10 | Neon Rider (Field-Tested),15.38
40094829,Agent,MAG-7 | Heat (Factory New),3.3
40097838,Agent,StatTrak™ CZ75-Auto | Pole Position (Factory New),4.76
40127312,Agent,StatTrak™ FAMAS | Djinn (Field-Tested),5.43
40149546,Agent,M4A1-S | Hyper Beast (Factory New),180.0
49557459,Agent,StatTrak™ AK-47 | Aquamarine Revenge (Factory New),243.05
49557461,Agent,P250 | Whiteout (Factory New),114.86
49576387,Agent,Desert Eagle | Night (Factory New),47.89
49576395,Agent,★ Falchion Knife | Boreal Forest (Minimal Wear),122.62
49594439,Agent,★ Falchion Knife | Forest DDPAT (Minimal Wear),105.79
49594445,Agent,Dual Berettas | Duelist (Factory New),85.23
49612097,Agent,★ StatTrak™ Falchion Knife | Crimson Web (Field-Tested),195.46
49625790,Agent,★ StatTrak™ Falchion Knife | Forest DDPAT (Battle-Scarred),97.73
49625793,Agent,M4A4 | Daybreak (Well-Worn),220.65
30190571,Agent,★ StatTrak™ Flip Knife | Ultraviolet (Field-Tested),225.81
29523663,Agent,★ Gut Knife | Ultraviolet (Minimal Wear),155.68
29755843,Agent,★ StatTrak™ Bayonet | Tiger Tooth (Factory New),610.0
29405424,Agent,★ Gut Knife | Damascus Steel (Factory New),161.86
29482177,Agent,★ Bayonet | Marble Fade (Factory New),1050.0
29490947,Agent,★ Bayonet | Tiger Tooth (Factory New),1005.14
29498709,Agent,★ Karambit | Damascus Steel (Field-Tested),740.64
29506132,Agent,★ StatTrak™ Gut Knife | Marble Fade (Factory New),199.72
29285565,Agent,StatTrak™ AWP | Man-o'-war (Field-Tested),79.67
29222872,Agent,★ StatTrak™ Gut Knife | Doppler (Factory New),307.12
29222874,Agent,★ Bayonet | Doppler (Factory New),866.74
29222875,Agent,StatTrak™ Galil AR | Chatterbox (Well-Worn),36.53
29230804,Agent,M4A4 | 龍王 (Dragon King) (Well-Worn),11.57
29548408,Agent,★ Bayonet | Ultraviolet (Battle-Scarred),263.31
29594487,Agent,★ M9 Bayonet | Ultraviolet (Battle-Scarred),492.62
29627279,Agent,★ StatTrak™ M9 Bayonet | Ultraviolet (Field-Tested),517.5
29637213,Agent,★ Bayonet | Damascus Steel (Minimal Wear),367.74
29658103,Agent,★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),102.78
29669713,Agent,★ M9 Bayonet | Ultraviolet (Well-Worn),460.22
29682414,Agent,★ StatTrak™ Flip Knife | Doppler (Factory New),440.53
29707898,Agent,★ Bayonet | Doppler (Minimal Wear),596.16
29235704,Agent,StatTrak™ AK-47 | Cartel (Factory New),98.92
29235705,Agent,StatTrak™ M4A4 | 龍王 (Dragon King) (Factory New),84.73
29330494,Agent,★ M9 Bayonet | Tiger Tooth (Factory New),1050.98
29219901,Agent,StatTrak™ Sawed-Off | Serenity (Well-Worn),1.98
29213035,Agent,★ Flip Knife | Marble Fade (Factory New),667.79
29215137,Agent,★ Flip Knife | Damascus Steel (Minimal Wear),231.84
29217385,Agent,★ Gut Knife | Marble Fade (Factory New),312.9
29213029,Agent,StatTrak™ P250 | Muertos (Factory New),33.0
29211158,Agent,StatTrak™ Glock-18 | Catacombs (Well-Worn),2.13
29209316,Agent,StatTrak™ P250 | Muertos (Field-Tested),11.84
29207462,Agent,P250 | Muertos (Well-Worn),5.77
29207463,Agent,★ M9 Bayonet | Rust Coat (Battle-Scarred),532.8
29207464,Agent,StatTrak™ Sawed-Off | Serenity (Minimal Wear),4.9
29207458,Agent,StatTrak™ M249 | System Lock (Well-Worn),0.5
29207459,Agent,★ Bayonet | Rust Coat (Battle-Scarred),374.75
29209301,Agent,StatTrak™ XM1014 | Quicksilver (Well-Worn),0.77
29209304,Agent,StatTrak™ MAC-10 | Malachite (Field-Tested),2.9
29205271,Agent,MAC-10 | Malachite (Battle-Scarred),1.41
