StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,R8 Revolver,Bone Forged,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.16,1.6,0.86,-0.74,-0.65,-40.62
0,SCAR-20,Enforcer,Field-Tested,Restricted,Prisma 2 Case,0.49,4.9,4.18,-0.72,-0.63,-12.86
1,SCAR-20,Enforcer,Battle-Scarred,Restricted,Prisma 2 Case,0.72,7.199999999999999,6.48,-0.72,-0.63,-8.75
1,AUG,Tom Cat,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.18,1.7999999999999998,1.1,-0.7,-0.61,-33.89
0,AUG,Tom Cat,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.12,1.2,0.56,-0.64,-0.56,-46.67
1,SG 553,Darkwing,Battle-Scarred,Restricted,Prisma 2 Case,0.71,7.1,6.48,-0.62,-0.54,-7.61
0,Negev,Prototype,Factory New,Mil_Spec Grade,Prisma 2 Case,0.26,2.6,1.99,-0.61,-0.53,-20.38
1,Sawed-Off,Apocalypto,Battle-Scarred,Restricted,Prisma 2 Case,0.7,7.0,6.48,-0.52,-0.46,-6.57
0,R8 Revolver,Bone Forged,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,0.9,-0.5,-0.44,-31.43
0,MP5-SD,Desert Strike,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,0.9,-0.5,-0.44,-31.43
0,AUG,Tom Cat,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,0.9,-0.5,-0.44,-31.43
1,R8 Revolver,Bone Forged,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.27,2.7,2.24,-0.46,-0.4,-14.81
1,MP5-SD,Desert Strike,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.13,1.3,0.86,-0.44,-0.39,-30.0
1,R8 Revolver,Bone Forged,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.18,1.7999999999999998,1.36,-0.44,-0.39,-21.67
0,CZ75-Auto,Distressed,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.13,1.3,0.9,-0.4,-0.35,-26.92
1,CZ75-Auto,Distressed,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.26,2.6,2.24,-0.36,-0.32,-12.31
1,MP5-SD,Desert Strike,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.26,2.6,2.24,-0.36,-0.32,-12.31
0,R8 Revolver,Bone Forged,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.43,-0.37,-0.32,-40.0
1,Negev,Prototype,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.12,1.2,0.86,-0.34,-0.3,-25.0
1,CZ75-Auto,Distressed,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.12,1.2,0.86,-0.34,-0.3,-25.0
1,Negev,Prototype,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,1.1,-0.3,-0.26,-18.57
1,MP5-SD,Desert Strike,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,1.1,-0.3,-0.26,-18.57
0,Negev,Prototype,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.12,1.2,0.9,-0.3,-0.26,-21.67
1,R8 Revolver,Bone Forged,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,1.1,-0.3,-0.26,-18.57
0,AUG,Tom Cat,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.52,-0.28,-0.25,-31.25
0,Negev,Prototype,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.52,-0.28,-0.25,-31.25
0,R8 Revolver,Bone Forged,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.52,-0.28,-0.25,-31.25
