StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,Glock-18,Oxide Blaze,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.09,0.8999999999999999,0.55,-0.35,-0.31,-34.44
0,Glock-18,Oxide Blaze,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.09,0.8999999999999999,0.58,-0.32,-0.28,-31.11
0,Tec-9,Fubar,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.09,0.8999999999999999,0.58,-0.32,-0.28,-31.11
1,SG 553,Danger Close,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.15,1.5,1.2,-0.3,-0.26,-17.33
1,Nova,Wood Fired,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.15,1.5,1.2,-0.3,-0.26,-17.33
0,M4A4,Magnesium,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.09,0.8999999999999999,0.61,-0.29,-0.25,-27.78
0,Nova,Wood Fired,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.09,0.8999999999999999,0.61,-0.29,-0.25,-27.78
0,MAC-10,Pipe Down,Well-Worn,Restricted,Danger Zone Case,0.46,4.6000000000000005,4.34,-0.26,-0.23,-5.0
0,M4A4,Magnesium,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.55,-0.25,-0.22,-27.5
0,MP9,Modest Threat,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.55,-0.25,-0.22,-27.5
0,Nova,Wood Fired,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.55,-0.25,-0.22,-27.5
0,SG 553,Danger Close,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.55,-0.25,-0.22,-27.5
0,Sawed-Off,Black Sand,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.58,-0.22,-0.19,-23.75
0,MP9,Modest Threat,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.58,-0.22,-0.19,-23.75
0,Nova,Wood Fired,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.58,-0.22,-0.19,-23.75
0,SG 553,Danger Close,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.58,-0.22,-0.19,-23.75
1,Tec-9,Fubar,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.15,1.5,1.29,-0.21,-0.18,-12.0
1,Sawed-Off,Black Sand,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.14,1.4000000000000001,1.2,-0.2,-0.18,-12.86
1,Nova,Wood Fired,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.15,1.5,1.29,-0.21,-0.18,-12.0
0,Tec-9,Fubar,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,Tec-9,Fubar,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.07,0.7000000000000001,0.55,-0.15,-0.13,-18.57
0,Sawed-Off,Black Sand,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.07,0.7000000000000001,0.55,-0.15,-0.13,-18.57
0,Sawed-Off,Black Sand,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.07,0.7000000000000001,0.61,-0.09,-0.08,-11.43
